locus_tag	ftype	length_bp	gene	EC_number	COG	product
CBDGGIMO_00455	gene	726	fadR			
CBDGGIMO_00455	CDS	726	fadR		COG2186	Fatty acid metabolism regulator protein
CBDGGIMO_00456	gene	1545	nhaB			
CBDGGIMO_00456	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
CBDGGIMO_00457	gene	534	dsbB			
CBDGGIMO_00457	CDS	534	dsbB		COG1495	Disulfide bond formation protein B
CBDGGIMO_00458	gene	1833	glmS			
CBDGGIMO_00458	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
CBDGGIMO_00459	gene	273	hupA			
CBDGGIMO_00459	CDS	273	hupA			DNA-binding protein HU-alpha
CBDGGIMO_00460	gene	591				
CBDGGIMO_00460	CDS	591			COG3068	putative protein
CBDGGIMO_00461	gene	795	nudC			
CBDGGIMO_00461	CDS	795	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
CBDGGIMO_00462	gene	597	nfuA			
CBDGGIMO_00462	CDS	597	nfuA		COG0316	Fe/S biogenesis protein NfuA
CBDGGIMO_00463	gene	690				
CBDGGIMO_00463	CDS	690				hypothetical protein
CBDGGIMO_00464	gene	1338	pilQ			
CBDGGIMO_00464	CDS	1338	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
CBDGGIMO_00465	gene	414				
CBDGGIMO_00465	CDS	414				hypothetical protein
CBDGGIMO_00466	gene	522				
CBDGGIMO_00466	CDS	522				hypothetical protein
CBDGGIMO_00467	gene	507				
CBDGGIMO_00467	CDS	507				hypothetical protein
CBDGGIMO_00468	gene	798				
CBDGGIMO_00468	CDS	798				hypothetical protein
CBDGGIMO_00469	gene	2595	mrcA			
CBDGGIMO_00469	CDS	2595	mrcA		COG5009	Penicillin-binding protein 1A
CBDGGIMO_00470	gene	846	rlmJ			
CBDGGIMO_00470	CDS	846	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
CBDGGIMO_00471	gene	330				
CBDGGIMO_00471	CDS	330			COG0718	Nucleoid-associated protein
CBDGGIMO_00472	gene	603	recR			
CBDGGIMO_00472	CDS	603	recR		COG0353	Recombination protein RecR
CBDGGIMO_00473	gene	1956	topB			
CBDGGIMO_00473	CDS	1956	topB	5.6.2.1	COG0550	DNA topoisomerase 3
CBDGGIMO_00474	gene	339	secG			
CBDGGIMO_00474	CDS	339	secG		COG1314	Protein-export membrane protein SecG
CBDGGIMO_00475	gene	86				
CBDGGIMO_00475	tRNA	86				tRNA-Leu(gag)
CBDGGIMO_00476	gene	1671	fruA			
CBDGGIMO_00476	CDS	1671	fruA		COG1299	PTS system fructose-specific EIIB'BC component
CBDGGIMO_00477	gene	942	lacC			
CBDGGIMO_00477	CDS	942	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
CBDGGIMO_00478	gene	1500				
CBDGGIMO_00478	CDS	1500				hypothetical protein
CBDGGIMO_00479	gene	531				
CBDGGIMO_00479	CDS	531				hypothetical protein
CBDGGIMO_00480	gene	276	vapD			
CBDGGIMO_00480	CDS	276	vapD	3.1.-.-	COG3309	Endoribonuclease VapD
CBDGGIMO_00481	gene	192				
CBDGGIMO_00481	CDS	192				hypothetical protein
CBDGGIMO_00482	gene	1293				
CBDGGIMO_00482	CDS	1293				hypothetical protein
CBDGGIMO_00483	gene	525				
CBDGGIMO_00483	CDS	525				hypothetical protein
CBDGGIMO_00484	gene	783	ycfH			
CBDGGIMO_00484	CDS	783	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
CBDGGIMO_00485	gene	984	holB			
CBDGGIMO_00485	CDS	984	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
CBDGGIMO_00486	gene	660	tmk			
CBDGGIMO_00486	CDS	660	tmk	2.7.4.9	COG0125	Thymidylate kinase
CBDGGIMO_00487	gene	1044	mltG			
CBDGGIMO_00487	CDS	1044	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
CBDGGIMO_00488	gene	936	surA			
CBDGGIMO_00488	CDS	936	surA	5.2.1.8		Chaperone SurA
CBDGGIMO_00489	gene	540	pyrR			
CBDGGIMO_00489	CDS	540	pyrR			Bifunctional protein PyrR
CBDGGIMO_00490	gene	792	mazG			
CBDGGIMO_00490	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
CBDGGIMO_00491	gene	876				
CBDGGIMO_00491	CDS	876			COG2990	putative protein
CBDGGIMO_00492	gene	2412	lon			
CBDGGIMO_00492	CDS	2412	lon	3.4.21.53	COG0466	Lon protease
CBDGGIMO_00493	gene	1152	hemW			
CBDGGIMO_00493	CDS	1152	hemW		COG0635	Heme chaperone HemW
CBDGGIMO_00494	gene	660	rpiA			
CBDGGIMO_00494	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
CBDGGIMO_00495	gene	1233	serA			
CBDGGIMO_00495	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
CBDGGIMO_00496	gene	843	ygfZ			
CBDGGIMO_00496	CDS	843	ygfZ		COG0354	tRNA-modifying protein YgfZ
CBDGGIMO_00497	gene	864				
CBDGGIMO_00497	CDS	864				hypothetical protein
CBDGGIMO_00498	gene	270				
CBDGGIMO_00498	CDS	270				hypothetical protein
CBDGGIMO_00499	gene	912	hisG			
CBDGGIMO_00499	CDS	912	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
CBDGGIMO_00500	gene	1284	hisD			
CBDGGIMO_00500	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
CBDGGIMO_00501	gene	1059	hisC_1			
CBDGGIMO_00501	CDS	1059	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
CBDGGIMO_00502	gene	1089	hisB			
CBDGGIMO_00502	CDS	1089	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
CBDGGIMO_00503	gene	600	hisH			
CBDGGIMO_00503	CDS	600	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
CBDGGIMO_00504	gene	750	hisA			
CBDGGIMO_00504	CDS	750	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
CBDGGIMO_00505	gene	777	hisF			
CBDGGIMO_00505	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
CBDGGIMO_00506	gene	666	hisI			
CBDGGIMO_00506	CDS	666	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
CBDGGIMO_00507	gene	1203	tyrP_1			
CBDGGIMO_00507	CDS	1203	tyrP_1		COG0814	Tyrosine-specific transport protein
CBDGGIMO_00508	gene	429	atpC			
CBDGGIMO_00508	CDS	429	atpC		COG0355	ATP synthase epsilon chain
CBDGGIMO_00509	gene	1374	atpD			
CBDGGIMO_00509	CDS	1374	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
CBDGGIMO_00510	gene	870	atpG			
CBDGGIMO_00510	CDS	870	atpG		COG0224	ATP synthase gamma chain
CBDGGIMO_00511	gene	1542	atpA			
CBDGGIMO_00511	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
CBDGGIMO_00512	gene	534	atpH_1			
CBDGGIMO_00512	CDS	534	atpH_1		COG0712	ATP synthase subunit delta
CBDGGIMO_00513	gene	471	atpF			
CBDGGIMO_00513	CDS	471	atpF		COG0711	ATP synthase subunit b
CBDGGIMO_00514	gene	255	atpH_2			
CBDGGIMO_00514	CDS	255	atpH_2			ATP synthase subunit c
CBDGGIMO_00515	gene	789	atpB			
CBDGGIMO_00515	CDS	789	atpB		COG0356	ATP synthase subunit a
CBDGGIMO_00516	gene	375				
CBDGGIMO_00516	CDS	375				hypothetical protein
CBDGGIMO_00517	gene	612	rsmG			
CBDGGIMO_00517	CDS	612	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
CBDGGIMO_00518	gene	378				
CBDGGIMO_00518	CDS	378				hypothetical protein
CBDGGIMO_00519	gene	603	yqaB			
CBDGGIMO_00519	CDS	603	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
CBDGGIMO_00520	gene	474	yqaA			
CBDGGIMO_00520	CDS	474	yqaA		COG1238	Inner membrane protein YqaA
CBDGGIMO_00521	gene	504	luxS			
CBDGGIMO_00521	CDS	504	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
CBDGGIMO_00522	gene	495	aphA_1			
CBDGGIMO_00522	CDS	495	aphA_1	3.1.3.2	COG3700	Class B acid phosphatase
CBDGGIMO_00523	gene	201	aphA_2			
CBDGGIMO_00523	CDS	201	aphA_2	3.1.3.2	COG3700	Class B acid phosphatase
CBDGGIMO_00524	gene	528	hslV			
CBDGGIMO_00524	CDS	528	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
CBDGGIMO_00525	gene	1335	hslU			
CBDGGIMO_00525	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
CBDGGIMO_00526	gene	1053	potD_1			
CBDGGIMO_00526	CDS	1053	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
CBDGGIMO_00527	gene	1296	puuB			
CBDGGIMO_00527	CDS	1296	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
CBDGGIMO_00528	gene	1164				
CBDGGIMO_00528	CDS	1164				hypothetical protein
CBDGGIMO_00529	gene	420	rbsD			
CBDGGIMO_00529	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
CBDGGIMO_00530	gene	1482	rbsA			
CBDGGIMO_00530	CDS	1482	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
CBDGGIMO_00531	gene	930	rbsC			
CBDGGIMO_00531	CDS	930	rbsC		COG1172	Ribose import permease protein RbsC
CBDGGIMO_00532	gene	879	rbsB			
CBDGGIMO_00532	CDS	879	rbsB		COG1879	Ribose import binding protein RbsB
CBDGGIMO_00533	gene	921	rbsK			
CBDGGIMO_00533	CDS	921	rbsK	2.7.1.15	COG0524	Ribokinase
CBDGGIMO_00534	gene	999	rbsR			
CBDGGIMO_00534	CDS	999	rbsR		COG1609	Ribose operon repressor
CBDGGIMO_00535	gene	552				
CBDGGIMO_00535	CDS	552				hypothetical protein
CBDGGIMO_00536	gene	489	rraA			
CBDGGIMO_00536	CDS	489	rraA		COG0684	Regulator of ribonuclease activity A
CBDGGIMO_00537	gene	912	menA			
CBDGGIMO_00537	CDS	912	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
CBDGGIMO_00538	gene	720	trmO			
CBDGGIMO_00538	CDS	720	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
CBDGGIMO_00539	gene	945	tehA			
CBDGGIMO_00539	CDS	945	tehA		COG1275	Tellurite resistance protein TehA 
CBDGGIMO_00540	gene	777	hincIIR			
CBDGGIMO_00540	CDS	777	hincIIR	3.1.21.4		Type-2 restriction enzyme HincII
CBDGGIMO_00541	gene	1557				
CBDGGIMO_00541	CDS	1557				hypothetical protein
CBDGGIMO_00542	gene	4248	rpoC			
CBDGGIMO_00542	CDS	4248	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
CBDGGIMO_00543	gene	4032	rpoB			
CBDGGIMO_00543	CDS	4032	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
CBDGGIMO_00544	gene	690	rplA			
CBDGGIMO_00544	CDS	690	rplA		COG0081	50S ribosomal protein L1
CBDGGIMO_00545	gene	429	rplK			
CBDGGIMO_00545	CDS	429	rplK		COG0080	50S ribosomal protein L11
CBDGGIMO_00546	gene	717	deoD			
CBDGGIMO_00546	CDS	717	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
CBDGGIMO_00547	gene	1254	nupX			
CBDGGIMO_00547	CDS	1254	nupX		COG1972	Putative nucleoside permease NupX
CBDGGIMO_00548	gene	789	yjjW			
CBDGGIMO_00548	CDS	789	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
CBDGGIMO_00549	gene	1545				
CBDGGIMO_00549	CDS	1545				putative protein
CBDGGIMO_00550	gene	657				
CBDGGIMO_00550	CDS	657				hypothetical protein
CBDGGIMO_00551	gene	1041				
CBDGGIMO_00551	CDS	1041				hypothetical protein
CBDGGIMO_00552	gene	1080	fbaA			
CBDGGIMO_00552	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
CBDGGIMO_00553	gene	1161	pgk			
CBDGGIMO_00553	CDS	1161	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
CBDGGIMO_00554	gene	819				
CBDGGIMO_00554	CDS	819				hypothetical protein
CBDGGIMO_00555	gene	261				
CBDGGIMO_00555	CDS	261			COG1145	putative ferredoxin-like protein
CBDGGIMO_00556	gene	1221	tyrP_2			
CBDGGIMO_00556	CDS	1221	tyrP_2		COG0814	Tyrosine-specific transport protein
CBDGGIMO_00557	gene	582	tdk			
CBDGGIMO_00557	CDS	582	tdk	2.7.1.21		Thymidine kinase
CBDGGIMO_00558	gene	1029	tsaD			
CBDGGIMO_00558	CDS	1029	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
CBDGGIMO_00559	gene	216	rpsU			
CBDGGIMO_00559	CDS	216	rpsU		COG0828	30S ribosomal protein S21
CBDGGIMO_00560	gene	1782	dnaG			
CBDGGIMO_00560	CDS	1782	dnaG	2.7.7.-	COG0358	DNA primase
CBDGGIMO_00561	gene	1890	rpoD			
CBDGGIMO_00561	CDS	1890	rpoD		COG0568	RNA polymerase sigma factor RpoD
CBDGGIMO_00562	gene	1419	aspA			
CBDGGIMO_00562	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
CBDGGIMO_00563	gene	786	ureH			
CBDGGIMO_00563	CDS	786	ureH		COG0829	Urease accessory protein UreH
CBDGGIMO_00564	gene	636	ureG			
CBDGGIMO_00564	CDS	636	ureG		COG0378	Urease accessory protein UreG
CBDGGIMO_00565	gene	708	ureF			
CBDGGIMO_00565	CDS	708	ureF		COG0830	Urease accessory protein UreF
CBDGGIMO_00566	gene	558	ureE			
CBDGGIMO_00566	CDS	558	ureE			Urease accessory protein UreE
CBDGGIMO_00567	gene	1719	ureC			
CBDGGIMO_00567	CDS	1719	ureC	3.5.1.5		Urease subunit alpha
CBDGGIMO_00568	gene	306	ureB			
CBDGGIMO_00568	CDS	306	ureB	3.5.1.5		Urease subunit beta
CBDGGIMO_00569	gene	303	ureA			
CBDGGIMO_00569	CDS	303	ureA	3.5.1.5		Urease subunit gamma
CBDGGIMO_00570	gene	291	groS			
CBDGGIMO_00570	CDS	291	groS		COG0234	10 kDa chaperonin
CBDGGIMO_00571	gene	1647	groL			
CBDGGIMO_00571	CDS	1647	groL		COG0459	60 kDa chaperonin
CBDGGIMO_00572	gene	450	rplI			
CBDGGIMO_00572	CDS	450	rplI		COG0359	50S ribosomal protein L9
CBDGGIMO_00573	gene	228	rpsR			
CBDGGIMO_00573	CDS	228	rpsR		COG0238	30S ribosomal protein S18
CBDGGIMO_00574	gene	285	priB			
CBDGGIMO_00574	CDS	285	priB		COG2965	Primosomal replication protein N
CBDGGIMO_00575	gene	378	rpsF			
CBDGGIMO_00575	CDS	378	rpsF		COG0360	30S ribosomal protein S6
CBDGGIMO_00576	gene	219	infA			
CBDGGIMO_00576	CDS	219	infA		COG0361	Translation initiation factor IF-1
CBDGGIMO_00577	gene	864	rsmA			
CBDGGIMO_00577	CDS	864	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
CBDGGIMO_00578	gene	909	lex1_1			
CBDGGIMO_00578	CDS	909	lex1_1	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
CBDGGIMO_00579	gene	828	apaH			
CBDGGIMO_00579	CDS	828	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
CBDGGIMO_00580	gene	624				
CBDGGIMO_00580	CDS	624				hypothetical protein
CBDGGIMO_00581	gene	1455	gnd			
CBDGGIMO_00581	CDS	1455	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
CBDGGIMO_00582	gene	543				
CBDGGIMO_00582	CDS	543				hypothetical protein
CBDGGIMO_00583	gene	240				
CBDGGIMO_00583	CDS	240				hypothetical protein
CBDGGIMO_00584	gene	492	pgl			
CBDGGIMO_00584	CDS	492	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
CBDGGIMO_00585	gene	123				
CBDGGIMO_00585	CDS	123				hypothetical protein
CBDGGIMO_00586	gene	1485	zwf			
CBDGGIMO_00586	CDS	1485	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
CBDGGIMO_00587	gene	744	cysQ			
CBDGGIMO_00587	CDS	744	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
CBDGGIMO_00588	gene	348				
CBDGGIMO_00588	CDS	348				hypothetical protein
CBDGGIMO_00589	gene	1902				
CBDGGIMO_00589	CDS	1902				hypothetical protein
CBDGGIMO_00590	gene	396	hslR			
CBDGGIMO_00590	CDS	396	hslR		COG1188	Heat shock protein 15
CBDGGIMO_00591	gene	453	asnC			
CBDGGIMO_00591	CDS	453	asnC		COG1522	Regulatory protein AsnC
CBDGGIMO_00592	gene	993	asnA			
CBDGGIMO_00592	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
CBDGGIMO_00593	gene	675	gph			
CBDGGIMO_00593	CDS	675	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
CBDGGIMO_00594	gene	675	rpe			
CBDGGIMO_00594	CDS	675	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
CBDGGIMO_00595	gene	2421	gyrB			
CBDGGIMO_00595	CDS	2421	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
CBDGGIMO_00596	gene	2289	yhgF			
CBDGGIMO_00596	CDS	2289	yhgF		COG2183	Protein YhgF
CBDGGIMO_00597	gene	477	greB			
CBDGGIMO_00597	CDS	477	greB		COG0782	Transcription elongation factor GreB
CBDGGIMO_00598	gene	618	fabR			
CBDGGIMO_00598	CDS	618	fabR		COG1309	HTH-type transcriptional repressor FabR
CBDGGIMO_00599	gene	906	oxyR			
CBDGGIMO_00599	CDS	906	oxyR			Hydrogen peroxide-inducible genes activator
CBDGGIMO_00600	gene	726	PGdx			
CBDGGIMO_00600	CDS	726	PGdx	1.11.1.15	COG0678	Hybrid peroxiredoxin hyPrx5
CBDGGIMO_00601	gene	222	slyX			
CBDGGIMO_00601	CDS	222	slyX		COG2900	Protein SlyX 
CBDGGIMO_00602	gene	726				
CBDGGIMO_00602	CDS	726		5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase
CBDGGIMO_00603	gene	666	dauR			
CBDGGIMO_00603	CDS	666	dauR		COG2964	Transcriptional regulator DauR
CBDGGIMO_00604	gene	381	tusD			
CBDGGIMO_00604	CDS	381	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
CBDGGIMO_00605	gene	360	tusC			
CBDGGIMO_00605	CDS	360	tusC			Protein TusC
CBDGGIMO_00606	gene	288	tusB			
CBDGGIMO_00606	CDS	288	tusB			Protein TusB
CBDGGIMO_00607	gene	1185	tufB_1			
CBDGGIMO_00607	CDS	1185	tufB_1		COG0050	Elongation factor Tu 2
CBDGGIMO_00608	gene	2103	fusA			
CBDGGIMO_00608	CDS	2103	fusA		COG0480	Elongation factor G
CBDGGIMO_00609	gene	471	rpsG			
CBDGGIMO_00609	CDS	471	rpsG		COG0049	30S ribosomal protein S7
CBDGGIMO_00610	gene	375	rpsL			
CBDGGIMO_00610	CDS	375	rpsL		COG0048	30S ribosomal protein S12
CBDGGIMO_00611	gene	1890	mnmG			
CBDGGIMO_00611	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
CBDGGIMO_00612	gene	1974	cpdB			
CBDGGIMO_00612	CDS	1974	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
CBDGGIMO_00613	gene	1272	iaaH			
CBDGGIMO_00613	CDS	1272	iaaH	3.5.1.-		Indole-3-acetyl-aspartic acid hydrolase
CBDGGIMO_00614	gene	837				
CBDGGIMO_00614	CDS	837				hypothetical protein
CBDGGIMO_00615	gene	438				
CBDGGIMO_00615	CDS	438				hypothetical protein
CBDGGIMO_00616	gene	657	pepE			
CBDGGIMO_00616	CDS	657	pepE	3.4.13.21	COG3340	Peptidase E
CBDGGIMO_00617	gene	1236				
CBDGGIMO_00617	CDS	1236		3.-.-.-	COG0624	putative hydrolase
CBDGGIMO_00618	gene	417	rseC_1			
CBDGGIMO_00618	CDS	417	rseC_1		COG3086	Protein RseC
CBDGGIMO_00619	gene	1308	potE			
CBDGGIMO_00619	CDS	1308	potE		COG0531	Putrescine transporter PotE
CBDGGIMO_00620	gene	2163	speF			
CBDGGIMO_00620	CDS	2163	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
CBDGGIMO_00621	gene	195				
CBDGGIMO_00621	CDS	195				hypothetical protein
CBDGGIMO_00622	gene	1530				
CBDGGIMO_00622	CDS	1530				hypothetical protein
CBDGGIMO_00623	gene	933	arcC1			
CBDGGIMO_00623	CDS	933	arcC1	2.7.2.2		Carbamate kinase 1
CBDGGIMO_00624	gene	1005	arcB_2			
CBDGGIMO_00624	CDS	1005	arcB_2	2.1.3.3	COG0078	Ornithine carbamoyltransferase, catabolic
CBDGGIMO_00625	gene	819	yigL			
CBDGGIMO_00625	CDS	819	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
CBDGGIMO_00626	gene	483	crcB			
CBDGGIMO_00626	CDS	483	crcB			Putative fluoride ion transporter CrcB
CBDGGIMO_00627	gene	459	recX			
CBDGGIMO_00627	CDS	459	recX			Regulatory protein RecX
CBDGGIMO_00628	gene	1065	recA			
CBDGGIMO_00628	CDS	1065	recA		COG0468	Protein RecA
CBDGGIMO_00629	gene	654	tfoX			
CBDGGIMO_00629	CDS	654	tfoX		COG3070	DNA transformation protein TfoX
CBDGGIMO_00630	gene	1536				
CBDGGIMO_00630	rRNA	1536				16S ribosomal RNA
CBDGGIMO_00631	gene	77				
CBDGGIMO_00631	tRNA	77				tRNA-Ile(gat)
CBDGGIMO_00632	gene	76				
CBDGGIMO_00632	tRNA	76				tRNA-Ala(tgc)
CBDGGIMO_00633	gene	2897				
CBDGGIMO_00633	rRNA	2897				23S ribosomal RNA
CBDGGIMO_00634	gene	110				
CBDGGIMO_00634	rRNA	110				5S ribosomal RNA
CBDGGIMO_00635	gene	106				
CBDGGIMO_00635	rRNA	106				5S ribosomal RNA
CBDGGIMO_00636	gene	77				
CBDGGIMO_00636	tRNA	77				tRNA-Asp(gtc)
CBDGGIMO_00637	gene	76				
CBDGGIMO_00637	tRNA	76				tRNA-Trp(cca)
CBDGGIMO_00638	gene	306	psiE_1			
CBDGGIMO_00638	CDS	306	psiE_1		COG3223	Protein PsiE
CBDGGIMO_00639	gene	126	psiE_2			
CBDGGIMO_00639	CDS	126	psiE_2			Protein PsiE
CBDGGIMO_00640	gene	1287	hemY			
CBDGGIMO_00640	CDS	1287	hemY		COG3071	Protein HemY
CBDGGIMO_00641	gene	525				
CBDGGIMO_00641	CDS	525				hypothetical protein
CBDGGIMO_00642	gene	693				
CBDGGIMO_00642	CDS	693			COG2959	putative protein
CBDGGIMO_00643	gene	2532	cyaA			
CBDGGIMO_00643	CDS	2532	cyaA	4.6.1.1	COG3072	Adenylate cyclase
CBDGGIMO_00644	gene	1008	gpsA			
CBDGGIMO_00644	CDS	1008	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
CBDGGIMO_00645	gene	804	cysE			
CBDGGIMO_00645	CDS	804	cysE	2.3.1.30	COG1045	Serine acetyltransferase
CBDGGIMO_00646	gene	816	sdhL			
CBDGGIMO_00646	CDS	816	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
CBDGGIMO_00647	gene	1386	sdcS			
CBDGGIMO_00647	CDS	1386	sdcS			Sodium-dependent dicarboxylate transporter SdcS
CBDGGIMO_00648	gene	849	folD			
CBDGGIMO_00648	CDS	849	folD			Bifunctional protein FolD protein
CBDGGIMO_00649	gene	77				
CBDGGIMO_00649	tRNA	77				tRNA-Pro(tgg)
CBDGGIMO_00650	gene	77				
CBDGGIMO_00650	tRNA	77				tRNA-Arg(tct)
CBDGGIMO_00651	gene	1287	fucP			
CBDGGIMO_00651	CDS	1287	fucP		COG0738	L-fucose-proton symporter
CBDGGIMO_00652	gene	651	fucA			
CBDGGIMO_00652	CDS	651	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
CBDGGIMO_00653	gene	435	fucU			
CBDGGIMO_00653	CDS	435	fucU	5.1.3.29	COG4154	L-fucose mutarotase
CBDGGIMO_00654	gene	1413	fucK			
CBDGGIMO_00654	CDS	1413	fucK	2.7.1.51	COG1070	L-fuculokinase
CBDGGIMO_00655	gene	1770	fucI			
CBDGGIMO_00655	CDS	1770	fucI	5.3.1.25	COG2407	L-fucose isomerase
CBDGGIMO_00656	gene	750	ydjF			
CBDGGIMO_00656	CDS	750	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
CBDGGIMO_00657	gene	2772	rapA			
CBDGGIMO_00657	CDS	2772	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
CBDGGIMO_00658	gene	660	rluA_2			
CBDGGIMO_00658	CDS	660	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
CBDGGIMO_00659	gene	579	glpG			
CBDGGIMO_00659	CDS	579	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
CBDGGIMO_00660	gene	768	glpR_1			
CBDGGIMO_00660	CDS	768	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
CBDGGIMO_00661	gene	822	metQ			
CBDGGIMO_00661	CDS	822	metQ		COG1464	putative D-methionine-binding lipoprotein MetQ
CBDGGIMO_00662	gene	645				
CBDGGIMO_00662	CDS	645				hypothetical protein
CBDGGIMO_00663	gene	1038	metN			
CBDGGIMO_00663	CDS	1038	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
CBDGGIMO_00664	gene	555	gmhB			
CBDGGIMO_00664	CDS	555	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
CBDGGIMO_00665	gene	1536				
CBDGGIMO_00665	rRNA	1536				16S ribosomal RNA
CBDGGIMO_00666	gene	76				
CBDGGIMO_00666	tRNA	76				tRNA-Glu(ttc)
CBDGGIMO_00667	gene	2897				
CBDGGIMO_00667	rRNA	2897				23S ribosomal RNA
CBDGGIMO_00668	gene	110				
CBDGGIMO_00668	rRNA	110				5S ribosomal RNA
CBDGGIMO_00669	gene	510	def			
CBDGGIMO_00669	CDS	510	def	3.5.1.88		Peptide deformylase
CBDGGIMO_00670	gene	957	fmt			
CBDGGIMO_00670	CDS	957	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
CBDGGIMO_00671	gene	1356	rsmB			
CBDGGIMO_00671	CDS	1356	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
CBDGGIMO_00672	gene	1377	trkA			
CBDGGIMO_00672	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
CBDGGIMO_00673	gene	387	mscL			
