locus_tag	ftype	length_bp	gene	EC_number	COG	product
DOCPLECE_00248	gene	1476	rhpA			
DOCPLECE_00248	CDS	1476	rhpA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase RhpA
DOCPLECE_00249	gene	1089				
DOCPLECE_00249	CDS	1089				hypothetical protein
DOCPLECE_00250	gene	540				
DOCPLECE_00250	CDS	540				hypothetical protein
DOCPLECE_00251	gene	1551	yejF			
DOCPLECE_00251	CDS	1551	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
DOCPLECE_00252	gene	1017	yejE			
DOCPLECE_00252	CDS	1017	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
DOCPLECE_00253	gene	76				
DOCPLECE_00253	tRNA	76				tRNA-Ala(ggc)
DOCPLECE_00254	gene	1440				
DOCPLECE_00254	CDS	1440				hypothetical protein
DOCPLECE_00255	gene	1416				
DOCPLECE_00255	CDS	1416				hypothetical protein
DOCPLECE_00256	gene	1236	purA			
DOCPLECE_00256	CDS	1236	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
DOCPLECE_00257	gene	429				
DOCPLECE_00257	CDS	429				hypothetical protein
DOCPLECE_00258	gene	669				
DOCPLECE_00258	CDS	669				hypothetical protein
DOCPLECE_00259	gene	1053	mmpA			
DOCPLECE_00259	CDS	1053	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
DOCPLECE_00260	gene	1263	xseA			
DOCPLECE_00260	CDS	1263	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
DOCPLECE_00261	gene	1173				
DOCPLECE_00261	CDS	1173				hypothetical protein
DOCPLECE_00262	gene	477				
DOCPLECE_00262	CDS	477				hypothetical protein
DOCPLECE_00263	gene	495				
DOCPLECE_00263	CDS	495				hypothetical protein
DOCPLECE_00264	gene	174				
DOCPLECE_00264	CDS	174				hypothetical protein
DOCPLECE_00265	gene	759	dpnA_2			
DOCPLECE_00265	CDS	759	dpnA_2	2.1.1.72		Modification methylase DpnIIB
DOCPLECE_00266	gene	2571	clpB			
DOCPLECE_00266	CDS	2571	clpB			Chaperone protein ClpB
DOCPLECE_00267	gene	720	dipZ			
DOCPLECE_00267	CDS	720	dipZ		COG0785	Protein DipZ
DOCPLECE_00268	gene	1137	pyrC_1			
DOCPLECE_00268	CDS	1137	pyrC_1	3.5.2.3	COG0044	Dihydroorotase
DOCPLECE_00269	gene	1230				
DOCPLECE_00269	CDS	1230		3.5.4.4	COG0402	Adenosine deaminase
DOCPLECE_00270	gene	243				
DOCPLECE_00270	CDS	243				hypothetical protein
DOCPLECE_00271	gene	1314	miaB			
DOCPLECE_00271	CDS	1314	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
DOCPLECE_00272	gene	654				
DOCPLECE_00272	CDS	654				hypothetical protein
DOCPLECE_00273	gene	1014				
DOCPLECE_00273	CDS	1014				hypothetical protein
DOCPLECE_00274	gene	534				
DOCPLECE_00274	CDS	534				hypothetical protein
DOCPLECE_00275	gene	540				
DOCPLECE_00275	CDS	540				hypothetical protein
DOCPLECE_00276	gene	399				
DOCPLECE_00276	CDS	399				hypothetical protein
DOCPLECE_00277	gene	1296				
DOCPLECE_00277	CDS	1296				hypothetical protein
DOCPLECE_00278	gene	558	trpC_1			
DOCPLECE_00278	CDS	558	trpC_1	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
DOCPLECE_00279	gene	255	fdx			
DOCPLECE_00279	CDS	255	fdx		COG1145	Ferredoxin
DOCPLECE_00280	gene	1455	ppx			
DOCPLECE_00280	CDS	1455	ppx	3.6.1.11	COG0248	Exopolyphosphatase
DOCPLECE_00281	gene	1011	rfaC			
DOCPLECE_00281	CDS	1011	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
DOCPLECE_00282	gene	987	lpxL			
DOCPLECE_00282	CDS	987	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
DOCPLECE_00283	gene	1116	tgt			
DOCPLECE_00283	CDS	1116	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
DOCPLECE_00284	gene	1437				
DOCPLECE_00284	CDS	1437				hypothetical protein
DOCPLECE_00285	gene	1032	aroB			
DOCPLECE_00285	CDS	1032	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
DOCPLECE_00286	gene	1572				
DOCPLECE_00286	CDS	1572				hypothetical protein
DOCPLECE_00287	gene	1257	mtaB			
DOCPLECE_00287	CDS	1257	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
DOCPLECE_00288	gene	1653	ftsH_1			
DOCPLECE_00288	CDS	1653	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
DOCPLECE_00289	gene	519				
DOCPLECE_00289	CDS	519				hypothetical protein
DOCPLECE_00290	gene	474				
DOCPLECE_00290	CDS	474				hypothetical protein
DOCPLECE_00291	gene	8709				
DOCPLECE_00291	CDS	8709				hypothetical protein
DOCPLECE_00292	gene	1218	lysA			
DOCPLECE_00292	CDS	1218	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
DOCPLECE_00293	gene	303				
DOCPLECE_00293	CDS	303				hypothetical protein
DOCPLECE_00294	gene	873				
DOCPLECE_00294	CDS	873				hypothetical protein
DOCPLECE_00295	gene	1704	menF			
DOCPLECE_00295	CDS	1704	menF	5.4.4.2		Isochorismate synthase MenF
DOCPLECE_00296	gene	1020	amiE			
DOCPLECE_00296	CDS	1020	amiE	3.5.1.4	COG0388	Aliphatic amidase
DOCPLECE_00297	gene	2487				
DOCPLECE_00297	CDS	2487				hypothetical protein
DOCPLECE_00298	gene	315	rplU			
DOCPLECE_00298	CDS	315	rplU		COG0261	50S ribosomal protein L21
DOCPLECE_00299	gene	267	rpmA			
DOCPLECE_00299	CDS	267	rpmA		COG0211	50S ribosomal protein L27
DOCPLECE_00300	gene	1641	hbpA			
DOCPLECE_00300	CDS	1641	hbpA		COG0747	Heme-binding protein A
DOCPLECE_00301	gene	1005	dppB			
DOCPLECE_00301	CDS	1005	dppB		COG0601	Dipeptide transport system permease protein DppB
DOCPLECE_00302	gene	228	dppC_1			
DOCPLECE_00302	CDS	228	dppC_1		COG1173	Dipeptide transport system permease protein DppC
DOCPLECE_00303	gene	579	dppC_2			
DOCPLECE_00303	CDS	579	dppC_2		COG1173	Dipeptide transport system permease protein DppC
DOCPLECE_00304	gene	864	oppD			
DOCPLECE_00304	CDS	864	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
DOCPLECE_00305	gene	807	oppF			
DOCPLECE_00305	CDS	807	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
DOCPLECE_00306	gene	1083	obg			
DOCPLECE_00306	CDS	1083	obg	3.6.5.-		GTPase Obg
DOCPLECE_00307	gene	996				
DOCPLECE_00307	CDS	996				hypothetical protein
DOCPLECE_00308	gene	555				
DOCPLECE_00308	CDS	555				hypothetical protein
DOCPLECE_00309	gene	1293	hemL			
DOCPLECE_00309	CDS	1293	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
DOCPLECE_00310	gene	279				
DOCPLECE_00310	CDS	279				hypothetical protein
DOCPLECE_00311	gene	405				
DOCPLECE_00311	CDS	405				hypothetical protein
DOCPLECE_00312	gene	885	yafV			
DOCPLECE_00312	CDS	885	yafV	3.5.1.3		Omega-amidase YafV
DOCPLECE_00313	gene	882	pgdA			
DOCPLECE_00313	CDS	882	pgdA	3.5.1.-		Peptidoglycan deacetylase
DOCPLECE_00314	gene	369				
DOCPLECE_00314	CDS	369				hypothetical protein
DOCPLECE_00315	gene	966	yjiA			
DOCPLECE_00315	CDS	966	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
DOCPLECE_00316	gene	1146				
DOCPLECE_00316	CDS	1146				hypothetical protein
DOCPLECE_00317	gene	756				
DOCPLECE_00317	CDS	756				hypothetical protein
DOCPLECE_00318	gene	702	btuD_1			
DOCPLECE_00318	CDS	702	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DOCPLECE_00319	gene	756	hugZ			
DOCPLECE_00319	CDS	756	hugZ	1.14.99.-	COG0748	Heme oxygenase HugZ
DOCPLECE_00320	gene	1626	argS			
DOCPLECE_00320	CDS	1626	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
DOCPLECE_00321	gene	240	tatA			
DOCPLECE_00321	CDS	240	tatA			Sec-independent protein translocase protein TatA
DOCPLECE_00322	gene	621	gmk			
DOCPLECE_00322	CDS	621	gmk	2.7.4.8	COG0194	Guanylate kinase
DOCPLECE_00323	gene	1506				
DOCPLECE_00323	CDS	1506				hypothetical protein
DOCPLECE_00324	gene	543				
DOCPLECE_00324	CDS	543		2.7.8.-		Cardiolipin synthase
DOCPLECE_00325	gene	738				
DOCPLECE_00325	CDS	738				hypothetical protein
DOCPLECE_00326	gene	714	flgH			
DOCPLECE_00326	CDS	714	flgH			Flagellar L-ring protein
DOCPLECE_00327	gene	690	neuA			
DOCPLECE_00327	CDS	690	neuA	2.7.7.43		N-acylneuraminate cytidylyltransferase
DOCPLECE_00328	gene	873				
DOCPLECE_00328	CDS	873				hypothetical protein
DOCPLECE_00329	gene	543	pseH			
DOCPLECE_00329	CDS	543	pseH	2.3.1.202	COG1670	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
DOCPLECE_00330	gene	939	lpxK			
DOCPLECE_00330	CDS	939	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
DOCPLECE_00331	gene	783	nadE			
DOCPLECE_00331	CDS	783	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
DOCPLECE_00332	gene	77				
DOCPLECE_00332	tRNA	77				tRNA-Arg(gcg)
DOCPLECE_00333	gene	993	ilvC			
DOCPLECE_00333	CDS	993	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
DOCPLECE_00334	gene	807	minD			
DOCPLECE_00334	CDS	807	minD		COG2894	Septum site-determining protein MinD
DOCPLECE_00335	gene	234	minE			
DOCPLECE_00335	CDS	234	minE		COG0851	Cell division topological specificity factor
DOCPLECE_00336	gene	801				
DOCPLECE_00336	CDS	801				hypothetical protein
DOCPLECE_00337	gene	405	yqgF			
DOCPLECE_00337	CDS	405	yqgF	3.1.-.-		Putative pre-16S rRNA nuclease
DOCPLECE_00338	gene	789	hcpC_1			
DOCPLECE_00338	CDS	789	hcpC_1	3.5.2.6	COG0790	Putative beta-lactamase HcpC
DOCPLECE_00339	gene	138				
DOCPLECE_00339	CDS	138				hypothetical protein
DOCPLECE_00340	gene	339				
DOCPLECE_00340	CDS	339				hypothetical protein
DOCPLECE_00341	gene	561				
DOCPLECE_00341	CDS	561				hypothetical protein
DOCPLECE_00342	gene	882				
DOCPLECE_00342	CDS	882		5.4.99.-	COG0564	putative RNA pseudouridine synthase
DOCPLECE_00343	gene	1551	recJ			
DOCPLECE_00343	CDS	1551	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
DOCPLECE_00344	gene	1617	pyrG			
DOCPLECE_00344	CDS	1617	pyrG	6.3.4.2	COG0504	CTP synthase
DOCPLECE_00345	gene	663				
DOCPLECE_00345	CDS	663				hypothetical protein
DOCPLECE_00346	gene	1704				
DOCPLECE_00346	CDS	1704				hypothetical protein
DOCPLECE_00347	gene	1032	fliG			
DOCPLECE_00347	CDS	1032	fliG		COG1536	Flagellar motor switch protein FliG
DOCPLECE_00348	gene	771				
DOCPLECE_00348	CDS	771				hypothetical protein
DOCPLECE_00349	gene	1851	dxs			
DOCPLECE_00349	CDS	1851	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
DOCPLECE_00350	gene	1815	lepA			
DOCPLECE_00350	CDS	1815	lepA	3.6.5.-		Elongation factor 4
DOCPLECE_00351	gene	759				
DOCPLECE_00351	CDS	759				hypothetical protein
DOCPLECE_00352	gene	297				
DOCPLECE_00352	CDS	297				hypothetical protein
DOCPLECE_00353	gene	261				
DOCPLECE_00353	CDS	261				hypothetical protein
DOCPLECE_00354	gene	810	flgG_1			
DOCPLECE_00354	CDS	810	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
DOCPLECE_00355	gene	1314	kgtP			
DOCPLECE_00355	CDS	1314	kgtP			Alpha-ketoglutarate permease
DOCPLECE_00356	gene	2535				
DOCPLECE_00356	CDS	2535				hypothetical protein
DOCPLECE_00357	gene	2337				
DOCPLECE_00357	CDS	2337				hypothetical protein
DOCPLECE_00358	gene	1926	tkt			
DOCPLECE_00358	CDS	1926	tkt	2.2.1.1		Transketolase
DOCPLECE_00359	gene	843	ribF			
DOCPLECE_00359	CDS	843	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
DOCPLECE_00360	gene	708	tlyA			
DOCPLECE_00360	CDS	708	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
DOCPLECE_00361	gene	510				
DOCPLECE_00361	CDS	510				hypothetical protein
DOCPLECE_00362	gene	924	pyrB			
DOCPLECE_00362	CDS	924	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
DOCPLECE_00363	gene	1440				
DOCPLECE_00363	CDS	1440				hypothetical protein
DOCPLECE_00364	gene	1656	msbA			
DOCPLECE_00364	CDS	1656	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
DOCPLECE_00365	gene	624				
DOCPLECE_00365	CDS	624				hypothetical protein
DOCPLECE_00366	gene	570				
DOCPLECE_00366	CDS	570				hypothetical protein
DOCPLECE_00367	gene	1146				
DOCPLECE_00367	CDS	1146		3.6.1.-	COG1106	ATP/GTP phosphatase
DOCPLECE_00368	gene	504				
DOCPLECE_00368	CDS	504				hypothetical protein
DOCPLECE_00369	gene	996	nixA			
DOCPLECE_00369	CDS	996	nixA		COG3376	High-affinity nickel-transport protein NixA
DOCPLECE_00370	gene	522				
DOCPLECE_00370	CDS	522				hypothetical protein
DOCPLECE_00371	gene	1317				
DOCPLECE_00371	CDS	1317				hypothetical protein
DOCPLECE_00372	gene	819				
DOCPLECE_00372	CDS	819				hypothetical protein
DOCPLECE_00373	gene	201	copP			
DOCPLECE_00373	CDS	201	copP		COG2608	COP-associated protein
DOCPLECE_00374	gene	2238	copA_1			
DOCPLECE_00374	CDS	2238	copA_1	7.2.2.8		Copper-exporting P-type ATPase
DOCPLECE_00375	gene	714				
DOCPLECE_00375	CDS	714				hypothetical protein
DOCPLECE_00376	gene	1899	ftsH_2			
DOCPLECE_00376	CDS	1899	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
DOCPLECE_00377	gene	978	prmA			
DOCPLECE_00377	CDS	978	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
DOCPLECE_00378	gene	375	cheY			
DOCPLECE_00378	CDS	375	cheY		COG0784	Chemotaxis protein CheY 
DOCPLECE_00379	gene	603				
DOCPLECE_00379	CDS	603				hypothetical protein
DOCPLECE_00380	gene	88				
DOCPLECE_00380	tRNA	88				tRNA-Ser(gga)
DOCPLECE_00381	gene	408				
DOCPLECE_00381	CDS	408				hypothetical protein
DOCPLECE_00382	gene	243				
DOCPLECE_00382	CDS	243				hypothetical protein
DOCPLECE_00383	gene	537	rsmG			
DOCPLECE_00383	CDS	537	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
DOCPLECE_00384	gene	1038	queA			
DOCPLECE_00384	CDS	1038	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
DOCPLECE_00385	gene	750	tatC			
DOCPLECE_00385	CDS	750	tatC		COG0805	Sec-independent protein translocase protein TatC
DOCPLECE_00386	gene	483	tatB			
DOCPLECE_00386	CDS	483	tatB			Sec-independent protein translocase protein TatB
DOCPLECE_00387	gene	1011	ruvB			
DOCPLECE_00387	CDS	1011	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
DOCPLECE_00388	gene	813	panB			
DOCPLECE_00388	CDS	813	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
DOCPLECE_00389	gene	723				
DOCPLECE_00389	CDS	723				hypothetical protein
DOCPLECE_00390	gene	858				
DOCPLECE_00390	CDS	858				hypothetical protein
DOCPLECE_00391	gene	942				
DOCPLECE_00391	CDS	942				hypothetical protein
DOCPLECE_00392	gene	1323				
DOCPLECE_00392	CDS	1323				hypothetical protein
DOCPLECE_00393	gene	585	minC			
DOCPLECE_00393	CDS	585	minC			septum site-determining protein MinC
DOCPLECE_00394	gene	888	lpxC			
DOCPLECE_00394	CDS	888	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
DOCPLECE_00395	gene	498				
DOCPLECE_00395	CDS	498				hypothetical protein
DOCPLECE_00396	gene	882	thrB			
DOCPLECE_00396	CDS	882	thrB	2.7.1.39	COG0083	Homoserine kinase
DOCPLECE_00397	gene	255				
DOCPLECE_00397	CDS	255				hypothetical protein
DOCPLECE_00398	gene	2850	infB			
DOCPLECE_00398	CDS	2850	infB			Translation initiation factor IF-2
DOCPLECE_00399	gene	336	rbfA			
DOCPLECE_00399	CDS	336	rbfA			Ribosome-binding factor A
DOCPLECE_00400	gene	441	rimP			
DOCPLECE_00400	CDS	441	rimP		COG0779	Ribosome maturation factor RimP
DOCPLECE_00401	gene	1113				
DOCPLECE_00401	CDS	1113				hypothetical protein
DOCPLECE_00402	gene	672	cusR			
DOCPLECE_00402	CDS	672	cusR		COG0745	Transcriptional regulatory protein CusR
DOCPLECE_00403	gene	1044				
DOCPLECE_00403	CDS	1044		3.1.4.17	COG2404	3',5'-cyclic-nucleotide phosphodiesterase
DOCPLECE_00404	gene	2202	flhA			
DOCPLECE_00404	CDS	2202	flhA		COG1298	Flagellar biosynthesis protein FlhA
DOCPLECE_00405	gene	273	rpsO			
DOCPLECE_00405	CDS	273	rpsO		COG0184	30S ribosomal protein S15
DOCPLECE_00406	gene	1302				
DOCPLECE_00406	CDS	1302				hypothetical protein
DOCPLECE_00407	gene	513	aroQ			
DOCPLECE_00407	CDS	513	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
DOCPLECE_00408	gene	1074				
DOCPLECE_00408	CDS	1074		3.4.11.-	COG0006	Aminopeptidase
DOCPLECE_00409	gene	492				
DOCPLECE_00409	CDS	492				hypothetical protein
DOCPLECE_00410	gene	1368	ftsY_1			
DOCPLECE_00410	CDS	1368	ftsY_1			Signal recognition particle receptor FtsY
DOCPLECE_00411	gene	885	ylxH			
DOCPLECE_00411	CDS	885	ylxH		COG0455	Flagellum site-determining protein YlxH
DOCPLECE_00412	gene	315				
DOCPLECE_00412	CDS	315				hypothetical protein
DOCPLECE_00413	gene	744	fliA			
DOCPLECE_00413	CDS	744	fliA		COG1191	RNA polymerase sigma factor FliA
DOCPLECE_00414	gene	1065	fliM			
DOCPLECE_00414	CDS	1065	fliM		COG1868	Flagellar motor switch protein FliM
DOCPLECE_00415	gene	858				
DOCPLECE_00415	CDS	858				hypothetical protein
DOCPLECE_00416	gene	537				
DOCPLECE_00416	CDS	537				hypothetical protein
DOCPLECE_00417	gene	504				
DOCPLECE_00417	CDS	504				hypothetical protein
DOCPLECE_00418	gene	453	fur			
DOCPLECE_00418	CDS	453	fur		COG0735	Ferric uptake regulation protein
DOCPLECE_00419	gene	1176				
DOCPLECE_00419	CDS	1176			COG2256	putative AAA domain-containing protein
DOCPLECE_00420	gene	372				
DOCPLECE_00420	CDS	372				hypothetical protein
DOCPLECE_00421	gene	867	cbpA			
DOCPLECE_00421	CDS	867	cbpA		COG2214	Curved DNA-binding protein
DOCPLECE_00422	gene	1251				
DOCPLECE_00422	CDS	1251				hypothetical protein
DOCPLECE_00423	gene	777	xni			
DOCPLECE_00423	CDS	777	xni	3.1.-.-		Flap endonuclease Xni
DOCPLECE_00424	gene	897				
DOCPLECE_00424	CDS	897				hypothetical protein
DOCPLECE_00425	gene	1230	ispDF			
DOCPLECE_00425	CDS	1230	ispDF		COG0245	Bifunctional enzyme IspD/IspF
DOCPLECE_00426	gene	1428				
DOCPLECE_00426	CDS	1428				hypothetical protein
DOCPLECE_00427	gene	1428	rocE			
DOCPLECE_00427	CDS	1428	rocE		COG0833	Amino-acid permease RocE
DOCPLECE_00428	gene	540	pgsA			
DOCPLECE_00428	CDS	540	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
DOCPLECE_00429	gene	609				
DOCPLECE_00429	CDS	609				hypothetical protein
DOCPLECE_00430	gene	789	fabL			
DOCPLECE_00430	CDS	789	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
DOCPLECE_00431	gene	903	dapA			
DOCPLECE_00431	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
DOCPLECE_00432	gene	1332				
DOCPLECE_00432	CDS	1332		3.4.24.-	COG0612	putative zinc protease
DOCPLECE_00433	gene	1056	pyrD			
DOCPLECE_00433	CDS	1056	pyrD	1.3.5.2		Dihydroorotate dehydrogenase (quinone)
DOCPLECE_00434	gene	2028	ppk			
DOCPLECE_00434	CDS	2028	ppk	2.7.4.1	COG0855	Polyphosphate kinase
DOCPLECE_00435	gene	78				
DOCPLECE_00435	tRNA	78				tRNA-Pro(ggg)
DOCPLECE_00436	gene	1230				
DOCPLECE_00436	CDS	1230				hypothetical protein
DOCPLECE_00437	gene	1632	prmC_1			
DOCPLECE_00437	CDS	1632	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
DOCPLECE_00438	gene	2259				
DOCPLECE_00438	CDS	2259				hypothetical protein
DOCPLECE_00439	gene	711				
DOCPLECE_00439	CDS	711				hypothetical protein
DOCPLECE_00440	gene	1896				
DOCPLECE_00440	CDS	1896				hypothetical protein
DOCPLECE_00441	gene	768				
DOCPLECE_00441	CDS	768				hypothetical protein
DOCPLECE_00442	gene	348				
DOCPLECE_00442	CDS	348				hypothetical protein
DOCPLECE_00443	gene	1488				
DOCPLECE_00443	CDS	1488				hypothetical protein
DOCPLECE_00444	gene	489				
DOCPLECE_00444	CDS	489				hypothetical protein
DOCPLECE_00445	gene	1737	pepF1			
DOCPLECE_00445	CDS	1737	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
DOCPLECE_00446	gene	1251	kefC			
DOCPLECE_00446	CDS	1251	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
DOCPLECE_00447	gene	561				
DOCPLECE_00447	CDS	561				hypothetical protein
DOCPLECE_00448	gene	741	modA			
DOCPLECE_00448	CDS	741	modA		COG0725	Molybdate-binding protein ModA
DOCPLECE_00449	gene	675	cysW			
DOCPLECE_00449	CDS	675	cysW		COG4208	Sulfate transport system permease protein CysW
DOCPLECE_00450	gene	798	btuD_2			
DOCPLECE_00450	CDS	798	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DOCPLECE_00451	gene	1392	gltX1_1			
DOCPLECE_00451	CDS	1392	gltX1_1	6.1.1.17		Glutamate--tRNA ligase 1
DOCPLECE_00452	gene	1116				
DOCPLECE_00452	CDS	1116				hypothetical protein
DOCPLECE_00453	gene	1638				
DOCPLECE_00453	CDS	1638				hypothetical protein
DOCPLECE_00454	gene	849				
DOCPLECE_00454	CDS	849				hypothetical protein
DOCPLECE_00455	gene	1800	typA			
DOCPLECE_00455	CDS	1800	typA		COG1217	GTP-binding protein TypA/BipA
DOCPLECE_00456	gene	930				
DOCPLECE_00456	CDS	930				hypothetical protein
DOCPLECE_00457	gene	528				
DOCPLECE_00457	CDS	528				hypothetical protein
DOCPLECE_00458	gene	1056	haeIIIM			
DOCPLECE_00458	CDS	1056	haeIIIM	2.1.1.37		Modification methylase HaeIII
DOCPLECE_00459	gene	135				
DOCPLECE_00459	CDS	135				hypothetical protein
DOCPLECE_00460	gene	555				
DOCPLECE_00460	CDS	555				hypothetical protein
DOCPLECE_00461	gene	945	srpA			
DOCPLECE_00461	CDS	945	srpA	1.11.1.-	COG0753	Catalase-related peroxidase
DOCPLECE_00462	gene	1587				
DOCPLECE_00462	CDS	1587				hypothetical protein
DOCPLECE_00463	gene	1398				
DOCPLECE_00463	CDS	1398				hypothetical protein
DOCPLECE_00464	gene	2739				
DOCPLECE_00464	CDS	2739				hypothetical protein
DOCPLECE_00465	gene	546				
DOCPLECE_00465	CDS	546				hypothetical protein
DOCPLECE_00466	gene	1137				
DOCPLECE_00466	CDS	1137				hypothetical protein
DOCPLECE_00467	gene	189	rpmB			
DOCPLECE_00467	CDS	189	rpmB		COG0227	50S ribosomal protein L28
DOCPLECE_00468	gene	849				
DOCPLECE_00468	CDS	849				hypothetical protein
DOCPLECE_00469	gene	1062	mraY			
DOCPLECE_00469	CDS	1062	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
DOCPLECE_00470	gene	1269	murD			
DOCPLECE_00470	CDS	1269	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
DOCPLECE_00471	gene	261				
DOCPLECE_00471	CDS	261				putative protein
DOCPLECE_00472	gene	402	ybgC			
DOCPLECE_00472	CDS	402	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
DOCPLECE_00473	gene	1329				
DOCPLECE_00473	CDS	1329				hypothetical protein
DOCPLECE_00474	gene	1329				
DOCPLECE_00474	CDS	1329				hypothetical protein
DOCPLECE_00475	gene	1068				
DOCPLECE_00475	CDS	1068				hypothetical protein
DOCPLECE_00476	gene	1125	dnaN			
DOCPLECE_00476	CDS	1125	dnaN		COG0592	Beta sliding clamp
DOCPLECE_00477	gene	2322	gyrB			
DOCPLECE_00477	CDS	2322	gyrB	5.6.2.2	COG0187	Type 2 topoisomerase subunit B
DOCPLECE_00478	gene	1032				
DOCPLECE_00478	CDS	1032				hypothetical protein
DOCPLECE_00479	gene	756				
DOCPLECE_00479	CDS	756				hypothetical protein
DOCPLECE_00480	gene	1221				
DOCPLECE_00480	CDS	1221				hypothetical protein
DOCPLECE_00481	gene	639				
DOCPLECE_00481	CDS	639				hypothetical protein
DOCPLECE_00482	gene	1353	pgbA			
DOCPLECE_00482	CDS	1353	pgbA			Plasminogen-binding protein PgbA
DOCPLECE_00483	gene	1380				
DOCPLECE_00483	CDS	1380		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
DOCPLECE_00484	gene	765	dapB			
DOCPLECE_00484	CDS	765	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
DOCPLECE_00485	gene	1446	glnA			
DOCPLECE_00485	CDS	1446	glnA	6.3.1.2	COG0174	Glutamine synthetase
DOCPLECE_00486	gene	2121				
DOCPLECE_00486	CDS	2121				hypothetical protein
DOCPLECE_00487	gene	450	rplI			
DOCPLECE_00487	CDS	450	rplI		COG0359	50S ribosomal protein L9
DOCPLECE_00488	gene	543	hslV			
DOCPLECE_00488	CDS	543	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
DOCPLECE_00489	gene	1332	clpY			
DOCPLECE_00489	CDS	1332	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
DOCPLECE_00490	gene	906	era			
DOCPLECE_00490	CDS	906	era		COG1159	GTPase Era
DOCPLECE_00491	gene	993				
DOCPLECE_00491	CDS	993				hypothetical protein
DOCPLECE_00492	gene	852				
DOCPLECE_00492	CDS	852				hypothetical protein
DOCPLECE_00493	gene	348				
DOCPLECE_00493	CDS	348				hypothetical protein
DOCPLECE_00494	gene	660				
DOCPLECE_00494	CDS	660				hypothetical protein
