locus_tag	ftype	length_bp	gene	EC_number	COG	product
GBJEOBOH_00228	gene	450				
GBJEOBOH_00228	CDS	450				hypothetical protein
GBJEOBOH_00229	gene	1164	dapL			
GBJEOBOH_00229	CDS	1164	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
GBJEOBOH_00230	gene	687				
GBJEOBOH_00230	CDS	687			COG0325	Pyridoxal phosphate homeostasis protein
GBJEOBOH_00231	gene	318				
GBJEOBOH_00231	CDS	318				hypothetical protein
GBJEOBOH_00232	gene	1377				
GBJEOBOH_00232	CDS	1377				hypothetical protein
GBJEOBOH_00233	gene	1419				
GBJEOBOH_00233	CDS	1419				hypothetical protein
GBJEOBOH_00234	gene	1836				
GBJEOBOH_00234	CDS	1836				hypothetical protein
GBJEOBOH_00235	gene	531	fadR			
GBJEOBOH_00235	CDS	531	fadR			Fatty acid metabolism regulator protein
GBJEOBOH_00236	gene	642	nth_2			
GBJEOBOH_00236	CDS	642	nth_2	4.2.99.18	COG0177	Endonuclease III
GBJEOBOH_00237	gene	498				
GBJEOBOH_00237	CDS	498			COG1259	putative protein
GBJEOBOH_00238	gene	1323	miaB			
GBJEOBOH_00238	CDS	1323	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
GBJEOBOH_00239	gene	528				
GBJEOBOH_00239	CDS	528				hypothetical protein
GBJEOBOH_00240	gene	474	smpB			
GBJEOBOH_00240	CDS	474	smpB		COG0691	SsrA-binding protein
GBJEOBOH_00241	gene	969				
GBJEOBOH_00241	CDS	969			COG0645	putative protein
GBJEOBOH_00242	gene	1479	comM			
GBJEOBOH_00242	CDS	1479	comM		COG0606	Competence protein ComM
GBJEOBOH_00243	gene	396				
GBJEOBOH_00243	CDS	396				hypothetical protein
GBJEOBOH_00244	gene	1116	macA			
GBJEOBOH_00244	CDS	1116	macA		COG0845	Macrolide export protein MacA
GBJEOBOH_00245	gene	1251	lolC			
GBJEOBOH_00245	CDS	1251	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
GBJEOBOH_00246	gene	675	lolD_1			
GBJEOBOH_00246	CDS	675	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
GBJEOBOH_00247	gene	1278	serS			
GBJEOBOH_00247	CDS	1278	serS	6.1.1.11	COG0172	Serine--tRNA ligase
GBJEOBOH_00248	gene	1779	glmS			
GBJEOBOH_00248	CDS	1779	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GBJEOBOH_00249	gene	345				
GBJEOBOH_00249	CDS	345				hypothetical protein
GBJEOBOH_00250	gene	1107				
GBJEOBOH_00250	CDS	1107				hypothetical protein
GBJEOBOH_00251	gene	2871	ileS			
GBJEOBOH_00251	CDS	2871	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
GBJEOBOH_00252	gene	2580	mutS			
GBJEOBOH_00252	CDS	2580	mutS		COG0249	DNA mismatch repair protein MutS
GBJEOBOH_00253	gene	267				
GBJEOBOH_00253	CDS	267				hypothetical protein
GBJEOBOH_00254	gene	285				
GBJEOBOH_00254	CDS	285				hypothetical protein
GBJEOBOH_00255	gene	96				
GBJEOBOH_00255	CDS	96				hypothetical protein
GBJEOBOH_00256	gene	747	trmI			
GBJEOBOH_00256	CDS	747	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
GBJEOBOH_00257	gene	840	mqnD			
GBJEOBOH_00257	CDS	840	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
GBJEOBOH_00258	gene	438	pgpA			
GBJEOBOH_00258	CDS	438	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
GBJEOBOH_00259	gene	933	phoR			
GBJEOBOH_00259	CDS	933	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
GBJEOBOH_00260	gene	177				
GBJEOBOH_00260	CDS	177				hypothetical protein
GBJEOBOH_00261	gene	675	srrA			
GBJEOBOH_00261	CDS	675	srrA		COG0745	Transcriptional regulatory protein SrrA
GBJEOBOH_00262	gene	597				
GBJEOBOH_00262	CDS	597				hypothetical protein
GBJEOBOH_00263	gene	1200	dnaA			
GBJEOBOH_00263	CDS	1200	dnaA		COG0593	Chromosomal replication initiator protein DnaA
GBJEOBOH_00264	gene	1011	iolS			
GBJEOBOH_00264	CDS	1011	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
GBJEOBOH_00265	gene	783	noc			
GBJEOBOH_00265	CDS	783	noc			Nucleoid occlusion protein
GBJEOBOH_00266	gene	765	murI			
GBJEOBOH_00266	CDS	765	murI	5.1.1.3		Glutamate racemase
GBJEOBOH_00267	gene	1062	kdtA			
GBJEOBOH_00267	CDS	1062	kdtA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
GBJEOBOH_00268	gene	771	carC			
GBJEOBOH_00268	CDS	771	carC	3.7.1.13		2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase
GBJEOBOH_00269	gene	450				
GBJEOBOH_00269	CDS	450				putative protein aq_328
GBJEOBOH_00270	gene	882	COQ7			
GBJEOBOH_00270	CDS	882	COQ7	1.14.99.60		5-demethoxyubiquinone hydroxylase, mitochondrial
GBJEOBOH_00271	gene	88				
GBJEOBOH_00271	tRNA	88				tRNA-Leu(gag)
GBJEOBOH_00272	gene	1017	hemE			
GBJEOBOH_00272	CDS	1017	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
GBJEOBOH_00273	gene	276				
GBJEOBOH_00273	CDS	276				hypothetical protein
GBJEOBOH_00274	gene	591				
GBJEOBOH_00274	CDS	591				hypothetical protein
GBJEOBOH_00275	gene	75				
GBJEOBOH_00275	tRNA	75				tRNA-Gly(gcc)
GBJEOBOH_00276	gene	75				
GBJEOBOH_00276	tRNA	75				tRNA-Cys(gca)
GBJEOBOH_00277	gene	654	ubiE			
GBJEOBOH_00277	CDS	654	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GBJEOBOH_00278	gene	1758				
GBJEOBOH_00278	CDS	1758				hypothetical protein
GBJEOBOH_00279	gene	285				
GBJEOBOH_00279	CDS	285				hypothetical protein
GBJEOBOH_00280	gene	492	cph2			
GBJEOBOH_00280	CDS	492	cph2			Phytochrome-like protein cph2
GBJEOBOH_00281	gene	774	mazG			
GBJEOBOH_00281	CDS	774	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
GBJEOBOH_00282	gene	900	arsA			
GBJEOBOH_00282	CDS	900	arsA	7.3.2.7		Arsenical pump-driving ATPase
GBJEOBOH_00283	gene	933	hldD_2			
GBJEOBOH_00283	CDS	933	hldD_2	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
GBJEOBOH_00284	gene	270				
GBJEOBOH_00284	CDS	270				hypothetical protein
GBJEOBOH_00285	gene	1878				
GBJEOBOH_00285	CDS	1878				hypothetical protein
GBJEOBOH_00286	gene	579	pth			
GBJEOBOH_00286	CDS	579	pth	3.1.1.29		Peptidyl-tRNA hydrolase
GBJEOBOH_00287	gene	456				
GBJEOBOH_00287	CDS	456				hypothetical protein
GBJEOBOH_00288	gene	1221	ribBA			
GBJEOBOH_00288	CDS	1221	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
GBJEOBOH_00289	gene	1905	leuS_1			
GBJEOBOH_00289	CDS	1905	leuS_1	6.1.1.4	COG0495	Leucine--tRNA ligase subunit alpha
GBJEOBOH_00290	gene	738	mlaE			
GBJEOBOH_00290	CDS	738	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
GBJEOBOH_00291	gene	1587	cimA			
GBJEOBOH_00291	CDS	1587	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
GBJEOBOH_00292	gene	267				
GBJEOBOH_00292	CDS	267				hypothetical protein
GBJEOBOH_00293	gene	1929	dinG			
GBJEOBOH_00293	CDS	1929	dinG	3.1.-.-		3'-5' exonuclease DinG
GBJEOBOH_00294	gene	1071				
GBJEOBOH_00294	CDS	1071				hypothetical protein
GBJEOBOH_00295	gene	744	pgk/tpi			
GBJEOBOH_00295	CDS	744	pgk/tpi		COG0126	Bifunctional PGK/TIM
GBJEOBOH_00296	gene	315				
GBJEOBOH_00296	CDS	315				hypothetical protein
GBJEOBOH_00297	gene	798				
GBJEOBOH_00297	CDS	798				hypothetical protein
GBJEOBOH_00298	gene	423				
GBJEOBOH_00298	CDS	423				hypothetical protein
GBJEOBOH_00299	gene	378	yabJ			
GBJEOBOH_00299	CDS	378	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
GBJEOBOH_00300	gene	1713	proS			
GBJEOBOH_00300	CDS	1713	proS	6.1.1.15	COG0442	Proline--tRNA ligase
GBJEOBOH_00301	gene	2553				
GBJEOBOH_00301	CDS	2553				hypothetical protein
	repeat_region	231				
GBJEOBOH_00302	gene	282	cas2			
GBJEOBOH_00302	CDS	282	cas2	3.1.-.-	COG1343	CRISPR-associated endoribonuclease Cas2
GBJEOBOH_00303	gene	951	cas1			
GBJEOBOH_00303	CDS	951	cas1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
GBJEOBOH_00304	gene	528				
GBJEOBOH_00304	CDS	528				hypothetical protein
GBJEOBOH_00305	gene	2190				
GBJEOBOH_00305	CDS	2190				hypothetical protein
GBJEOBOH_00306	gene	1596				
GBJEOBOH_00306	CDS	1596				hypothetical protein
GBJEOBOH_00307	gene	660				
GBJEOBOH_00307	CDS	660				hypothetical protein
GBJEOBOH_00308	gene	1074				
GBJEOBOH_00308	CDS	1074				hypothetical protein
GBJEOBOH_00309	gene	942				
GBJEOBOH_00309	CDS	942				hypothetical protein
GBJEOBOH_00310	gene	336				
GBJEOBOH_00310	CDS	336				hypothetical protein
GBJEOBOH_00311	gene	1362				
GBJEOBOH_00311	CDS	1362				hypothetical protein
GBJEOBOH_00312	gene	1122				
GBJEOBOH_00312	CDS	1122				hypothetical protein
GBJEOBOH_00313	gene	900				
GBJEOBOH_00313	CDS	900				hypothetical protein
GBJEOBOH_00314	gene	888				
GBJEOBOH_00314	CDS	888				hypothetical protein
GBJEOBOH_00315	gene	744				
GBJEOBOH_00315	CDS	744				hypothetical protein
GBJEOBOH_00316	gene	201				
GBJEOBOH_00316	CDS	201				hypothetical protein
GBJEOBOH_00317	gene	402				
GBJEOBOH_00317	CDS	402				hypothetical protein
GBJEOBOH_00318	gene	888				
GBJEOBOH_00318	CDS	888				hypothetical protein
GBJEOBOH_00319	gene	978				
GBJEOBOH_00319	CDS	978				hypothetical protein
GBJEOBOH_00320	gene	1866				
GBJEOBOH_00320	CDS	1866				hypothetical protein
GBJEOBOH_00321	gene	906				
GBJEOBOH_00321	CDS	906				hypothetical protein
GBJEOBOH_00322	gene	264	flhB_1			
GBJEOBOH_00322	CDS	264	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
GBJEOBOH_00323	gene	240	tusA_1			
GBJEOBOH_00323	CDS	240	tusA_1		COG0425	Sulfur carrier protein TusA
GBJEOBOH_00324	gene	549	dsrE2			
GBJEOBOH_00324	CDS	549	dsrE2		COG2210	Sulfur carrier protein DsrE2
GBJEOBOH_00325	gene	426				
GBJEOBOH_00325	CDS	426				hypothetical protein
GBJEOBOH_00326	gene	753				
GBJEOBOH_00326	CDS	753				hypothetical protein
GBJEOBOH_00327	gene	669				
GBJEOBOH_00327	CDS	669				hypothetical protein
GBJEOBOH_00328	gene	528				
GBJEOBOH_00328	CDS	528				hypothetical protein
GBJEOBOH_00329	gene	1059				
GBJEOBOH_00329	CDS	1059		1.18.1.2		Ferredoxin--NADP reductase
GBJEOBOH_00330	gene	819				
GBJEOBOH_00330	CDS	819				hypothetical protein
GBJEOBOH_00331	gene	762				
GBJEOBOH_00331	CDS	762				hypothetical protein
GBJEOBOH_00332	gene	996	sdhE			
GBJEOBOH_00332	CDS	996	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
GBJEOBOH_00333	gene	408				
GBJEOBOH_00333	CDS	408				hypothetical protein
GBJEOBOH_00334	gene	447	gcvH_1			
GBJEOBOH_00334	CDS	447	gcvH_1		COG0509	Glycine cleavage system H protein
GBJEOBOH_00335	gene	1026				
GBJEOBOH_00335	CDS	1026				hypothetical protein
GBJEOBOH_00336	gene	1143	dxr			
GBJEOBOH_00336	CDS	1143	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
GBJEOBOH_00337	gene	642				
GBJEOBOH_00337	CDS	642				hypothetical protein
GBJEOBOH_00338	gene	612				
GBJEOBOH_00338	CDS	612		1.18.1.2		Ferredoxin--NADP reductase
GBJEOBOH_00339	gene	525				
GBJEOBOH_00339	CDS	525				hypothetical protein
GBJEOBOH_00340	gene	876	pyrB			
GBJEOBOH_00340	CDS	876	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
GBJEOBOH_00341	gene	1116	carA			
GBJEOBOH_00341	CDS	1116	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
	repeat_region	292				
GBJEOBOH_00342	gene	2475				
GBJEOBOH_00342	CDS	2475		2.7.7.-	COG0517	A-adding tRNA nucleotidyltransferase
GBJEOBOH_00343	gene	717	lptB			
GBJEOBOH_00343	CDS	717	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
GBJEOBOH_00344	gene	1320				
GBJEOBOH_00344	CDS	1320				hypothetical protein
GBJEOBOH_00345	gene	1146	gerN			
GBJEOBOH_00345	CDS	1146	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
GBJEOBOH_00346	gene	1047	rlmN			
GBJEOBOH_00346	CDS	1047	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
GBJEOBOH_00347	gene	660	lolD_2			
GBJEOBOH_00347	CDS	660	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
GBJEOBOH_00348	gene	264				
GBJEOBOH_00348	CDS	264				hypothetical protein
GBJEOBOH_00349	gene	402	xcpT			
GBJEOBOH_00349	CDS	402	xcpT		COG2165	Type II secretion system protein G
GBJEOBOH_00350	gene	333				
GBJEOBOH_00350	CDS	333				hypothetical protein
GBJEOBOH_00351	gene	348				
GBJEOBOH_00351	CDS	348				hypothetical protein
GBJEOBOH_00352	gene	1122				
GBJEOBOH_00352	CDS	1122		2.6.1.1		Aspartate aminotransferase
GBJEOBOH_00353	gene	336	metG_1			
GBJEOBOH_00353	CDS	336	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
GBJEOBOH_00354	gene	618	scpA			
GBJEOBOH_00354	CDS	618	scpA			Segregation and condensation protein A
GBJEOBOH_00355	gene	1059	thrC_1			
GBJEOBOH_00355	CDS	1059	thrC_1	4.2.3.1	COG0498	Threonine synthase
GBJEOBOH_00356	gene	366				
GBJEOBOH_00356	CDS	366				hypothetical protein
GBJEOBOH_00357	gene	447	dtd			
GBJEOBOH_00357	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
GBJEOBOH_00358	gene	243				
GBJEOBOH_00358	CDS	243				hypothetical protein
GBJEOBOH_00359	gene	741				
GBJEOBOH_00359	CDS	741				hypothetical protein
GBJEOBOH_00360	gene	489				
GBJEOBOH_00360	CDS	489				hypothetical protein
GBJEOBOH_00361	gene	201				
GBJEOBOH_00361	CDS	201				hypothetical protein
GBJEOBOH_00362	gene	549	grpE			
GBJEOBOH_00362	CDS	549	grpE		COG0576	Protein GrpE
GBJEOBOH_00363	gene	1479	glpK			
GBJEOBOH_00363	CDS	1479	glpK	2.7.1.30	COG0554	Glycerol kinase
GBJEOBOH_00364	gene	675	ribD2			
GBJEOBOH_00364	CDS	675	ribD2	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
GBJEOBOH_00365	gene	75				
GBJEOBOH_00365	tRNA	75				tRNA-Gly(ccc)
GBJEOBOH_00366	gene	1899				
GBJEOBOH_00366	CDS	1899				hypothetical protein
GBJEOBOH_00367	gene	960	clcB			
GBJEOBOH_00367	CDS	960	clcB			Voltage-gated ClC-type chloride channel ClcB
GBJEOBOH_00368	gene	513				
GBJEOBOH_00368	CDS	513				hypothetical protein
GBJEOBOH_00369	gene	795				
GBJEOBOH_00369	CDS	795				hypothetical protein
GBJEOBOH_00370	gene	660				
GBJEOBOH_00370	CDS	660				hypothetical protein
GBJEOBOH_00371	gene	690				
GBJEOBOH_00371	CDS	690				hypothetical protein
GBJEOBOH_00372	gene	831	accD			
GBJEOBOH_00372	CDS	831	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
GBJEOBOH_00373	gene	678	sapB			
GBJEOBOH_00373	CDS	678	sapB		COG1285	Protein SapB
GBJEOBOH_00374	gene	291				
GBJEOBOH_00374	CDS	291				hypothetical protein
GBJEOBOH_00375	gene	375	crcB			
GBJEOBOH_00375	CDS	375	crcB			Putative fluoride ion transporter CrcB
GBJEOBOH_00376	gene	318				
GBJEOBOH_00376	CDS	318				hypothetical protein
GBJEOBOH_00377	gene	1758	ilvB1			
GBJEOBOH_00377	CDS	1758	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
GBJEOBOH_00378	gene	231				
GBJEOBOH_00378	CDS	231				hypothetical protein
GBJEOBOH_00379	gene	774				
GBJEOBOH_00379	CDS	774				hypothetical protein
GBJEOBOH_00380	gene	1113	kamA_1			
GBJEOBOH_00380	CDS	1113	kamA_1	5.4.3.2		L-lysine 2,3-aminomutase
GBJEOBOH_00381	gene	1002				
GBJEOBOH_00381	CDS	1002				hypothetical protein
GBJEOBOH_00382	gene	504				
GBJEOBOH_00382	CDS	504		1.11.1.15		Peroxiredoxin
GBJEOBOH_00383	gene	525				
GBJEOBOH_00383	CDS	525				hypothetical protein
GBJEOBOH_00384	gene	612				
GBJEOBOH_00384	CDS	612				hypothetical protein
GBJEOBOH_00385	gene	1437	gatB			
GBJEOBOH_00385	CDS	1437	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
GBJEOBOH_00386	gene	342				
GBJEOBOH_00386	CDS	342				hypothetical protein
GBJEOBOH_00387	gene	399				
GBJEOBOH_00387	CDS	399				hypothetical protein
GBJEOBOH_00388	gene	780				
GBJEOBOH_00388	CDS	780				hypothetical protein
GBJEOBOH_00389	gene	1080	czcB			
GBJEOBOH_00389	CDS	1080	czcB			Cobalt-zinc-cadmium resistance protein CzcB
GBJEOBOH_00390	gene	3060	czcA			
GBJEOBOH_00390	CDS	3060	czcA			Cobalt-zinc-cadmium resistance protein CzcA
GBJEOBOH_00391	gene	648				
GBJEOBOH_00391	CDS	648				hypothetical protein
GBJEOBOH_00392	gene	1233	mtaB			
GBJEOBOH_00392	CDS	1233	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
GBJEOBOH_00393	gene	222				
GBJEOBOH_00393	CDS	222				hypothetical protein
GBJEOBOH_00394	gene	435				
GBJEOBOH_00394	CDS	435				hypothetical protein
GBJEOBOH_00395	gene	375	panD			
GBJEOBOH_00395	CDS	375	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
GBJEOBOH_00396	gene	333				
GBJEOBOH_00396	CDS	333		2.8.1.-	COG0607	Sulfurtransferase
GBJEOBOH_00397	gene	1236	cdgJ_1			
GBJEOBOH_00397	CDS	1236	cdgJ_1	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
GBJEOBOH_00398	gene	1287	glyA			
GBJEOBOH_00398	CDS	1287	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
GBJEOBOH_00399	gene	984	dppB			
GBJEOBOH_00399	CDS	984	dppB		COG0601	Dipeptide transport system permease protein DppB
GBJEOBOH_00400	gene	369				
GBJEOBOH_00400	CDS	369				hypothetical protein
GBJEOBOH_00401	gene	1281	eno			
GBJEOBOH_00401	CDS	1281	eno	4.2.1.11	COG0148	Enolase
GBJEOBOH_00402	gene	348				
GBJEOBOH_00402	CDS	348				hypothetical protein
GBJEOBOH_00403	gene	636	ahpC			
GBJEOBOH_00403	CDS	636	ahpC	1.11.1.15		Alkyl hydroperoxide reductase C
GBJEOBOH_00404	gene	510	tpx			
GBJEOBOH_00404	CDS	510	tpx	1.11.1.15	COG2077	Thiol peroxidase
GBJEOBOH_00405	gene	723	fixK			
GBJEOBOH_00405	CDS	723	fixK		COG0664	Nitrogen fixation regulation protein FixK
GBJEOBOH_00406	gene	939				
GBJEOBOH_00406	CDS	939				hypothetical protein
GBJEOBOH_00407	gene	969				
GBJEOBOH_00407	CDS	969				hypothetical protein
GBJEOBOH_00408	gene	654				
GBJEOBOH_00408	CDS	654				hypothetical protein
GBJEOBOH_00409	gene	486	bcp			
GBJEOBOH_00409	CDS	486	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
GBJEOBOH_00410	gene	543	nth_3			
GBJEOBOH_00410	CDS	543	nth_3	4.2.99.18	COG0177	Endonuclease III
GBJEOBOH_00411	gene	1296	zwf			
GBJEOBOH_00411	CDS	1296	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
GBJEOBOH_00412	gene	903				
GBJEOBOH_00412	CDS	903		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
GBJEOBOH_00413	gene	795				
GBJEOBOH_00413	CDS	795				hypothetical protein
GBJEOBOH_00414	gene	972	trxB			
GBJEOBOH_00414	CDS	972	trxB	1.8.1.9	COG0492	Thioredoxin reductase
GBJEOBOH_00415	gene	1377	glmM_1			
GBJEOBOH_00415	CDS	1377	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
GBJEOBOH_00416	gene	462				
GBJEOBOH_00416	CDS	462				hypothetical protein
GBJEOBOH_00417	gene	405				
GBJEOBOH_00417	CDS	405				hypothetical protein
GBJEOBOH_00418	gene	2136				
GBJEOBOH_00418	CDS	2136				hypothetical protein
GBJEOBOH_00419	gene	1176				
GBJEOBOH_00419	CDS	1176				hypothetical protein
GBJEOBOH_00420	gene	312				
GBJEOBOH_00420	CDS	312				hypothetical protein
GBJEOBOH_00421	gene	411				
GBJEOBOH_00421	CDS	411				hypothetical protein
GBJEOBOH_00422	gene	1326	murJ_1			
GBJEOBOH_00422	CDS	1326	murJ_1		COG0728	putative lipid II flippase MurJ
GBJEOBOH_00423	gene	471				
GBJEOBOH_00423	CDS	471				hypothetical protein
GBJEOBOH_00424	gene	642	murB_1			
GBJEOBOH_00424	CDS	642	murB_1	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
GBJEOBOH_00425	gene	861	glmM_2			
GBJEOBOH_00425	CDS	861	glmM_2			Phosphoglucosamine mutase
GBJEOBOH_00426	gene	462				
GBJEOBOH_00426	CDS	462				hypothetical protein
GBJEOBOH_00427	gene	303				
GBJEOBOH_00427	CDS	303				hypothetical protein
GBJEOBOH_00428	gene	1095				
GBJEOBOH_00428	CDS	1095				hypothetical protein
GBJEOBOH_00429	gene	594	kanE			
GBJEOBOH_00429	CDS	594	kanE	2.4.1.301		Alpha-D-kanosaminyltransferase
GBJEOBOH_00430	gene	414	rmlD			
GBJEOBOH_00430	CDS	414	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
GBJEOBOH_00431	gene	1074	tagO			
GBJEOBOH_00431	CDS	1074	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
GBJEOBOH_00432	gene	894	murB_2			
GBJEOBOH_00432	CDS	894	murB_2	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
GBJEOBOH_00433	gene	876	ddlB			
GBJEOBOH_00433	CDS	876	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
GBJEOBOH_00434	gene	585				
GBJEOBOH_00434	CDS	585				hypothetical protein
GBJEOBOH_00435	gene	1251	ftsA			
GBJEOBOH_00435	CDS	1251	ftsA		COG0849	Cell division protein FtsA
GBJEOBOH_00436	gene	1104	ftsZ			
GBJEOBOH_00436	CDS	1104	ftsZ		COG0206	Cell division protein FtsZ
GBJEOBOH_00437	gene	765	moaC			
GBJEOBOH_00437	CDS	765	moaC			Cyclic pyranopterin monophosphate synthase
GBJEOBOH_00438	gene	570	ubiX			
GBJEOBOH_00438	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
GBJEOBOH_00439	gene	294				
GBJEOBOH_00439	CDS	294				hypothetical protein
GBJEOBOH_00440	gene	2043	btuB			
GBJEOBOH_00440	CDS	2043	btuB			Vitamin B12 transporter BtuB
GBJEOBOH_00441	gene	789				
GBJEOBOH_00441	CDS	789				hypothetical protein
GBJEOBOH_00442	gene	666				
GBJEOBOH_00442	CDS	666				hypothetical protein
GBJEOBOH_00443	gene	1143	rlmI_1			
GBJEOBOH_00443	CDS	1143	rlmI_1	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
GBJEOBOH_00444	gene	993				
GBJEOBOH_00444	CDS	993				hypothetical protein
GBJEOBOH_00445	gene	318				
GBJEOBOH_00445	CDS	318				hypothetical protein
GBJEOBOH_00446	gene	660	lpxD			
GBJEOBOH_00446	CDS	660	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
GBJEOBOH_00447	gene	858				
GBJEOBOH_00447	CDS	858				hypothetical protein
GBJEOBOH_00448	gene	645				
GBJEOBOH_00448	CDS	645				hypothetical protein
GBJEOBOH_00449	gene	219				
GBJEOBOH_00449	CDS	219				hypothetical protein
GBJEOBOH_00450	gene	1224	apgM			
GBJEOBOH_00450	CDS	1224	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
GBJEOBOH_00451	gene	537	hpt			
GBJEOBOH_00451	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
GBJEOBOH_00452	gene	1200				
GBJEOBOH_00452	CDS	1200				hypothetical protein
GBJEOBOH_00453	gene	900	dapE			
GBJEOBOH_00453	CDS	900	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
GBJEOBOH_00454	gene	171				
GBJEOBOH_00454	CDS	171				hypothetical protein
GBJEOBOH_00455	gene	567	nfi			
GBJEOBOH_00455	CDS	567	nfi	3.1.21.7	COG1515	Endonuclease V
GBJEOBOH_00456	gene	594	pabA			
GBJEOBOH_00456	CDS	594	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
GBJEOBOH_00457	gene	1782	nuoC_1			
GBJEOBOH_00457	CDS	1782	nuoC_1	7.1.1.-		NADH-quinone oxidoreductase subunit C/D
GBJEOBOH_00458	gene	1335	radA_1			
GBJEOBOH_00458	CDS	1335	radA_1	3.6.4.-	COG1066	DNA repair protein RadA
GBJEOBOH_00459	gene	684	frdB			
GBJEOBOH_00459	CDS	684	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
GBJEOBOH_00460	gene	717	rsuA			
GBJEOBOH_00460	CDS	717	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
GBJEOBOH_00461	gene	714				
GBJEOBOH_00461	CDS	714				hypothetical protein
GBJEOBOH_00462	gene	1737	penA			
GBJEOBOH_00462	CDS	1737	penA	3.4.16.4	COG0768	putative peptidoglycan D,D-transpeptidase PenA
GBJEOBOH_00463	gene	663	bioD			
