locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPJMNOPJ_00518	gene	273				
HPJMNOPJ_00518	CDS	273				hypothetical protein
HPJMNOPJ_00519	gene	411				
HPJMNOPJ_00519	CDS	411				hypothetical protein
HPJMNOPJ_00520	gene	282				
HPJMNOPJ_00520	CDS	282				hypothetical protein
HPJMNOPJ_00521	gene	651				
HPJMNOPJ_00521	CDS	651				hypothetical protein
HPJMNOPJ_00522	gene	510				
HPJMNOPJ_00522	CDS	510				hypothetical protein
HPJMNOPJ_00523	gene	507				
HPJMNOPJ_00523	CDS	507				hypothetical protein
HPJMNOPJ_00524	gene	477				
HPJMNOPJ_00524	CDS	477				hypothetical protein
HPJMNOPJ_00525	gene	357				
HPJMNOPJ_00525	CDS	357				hypothetical protein
HPJMNOPJ_00526	gene	516				
HPJMNOPJ_00526	CDS	516				hypothetical protein
HPJMNOPJ_00527	gene	348				
HPJMNOPJ_00527	CDS	348				hypothetical protein
HPJMNOPJ_00528	gene	504				
HPJMNOPJ_00528	CDS	504				hypothetical protein
HPJMNOPJ_00529	gene	432				
HPJMNOPJ_00529	CDS	432				hypothetical protein
HPJMNOPJ_00530	gene	429				
HPJMNOPJ_00530	CDS	429				hypothetical protein
HPJMNOPJ_00531	gene	744				
HPJMNOPJ_00531	CDS	744				hypothetical protein
HPJMNOPJ_00532	gene	1200				
HPJMNOPJ_00532	CDS	1200				hypothetical protein
HPJMNOPJ_00533	gene	927	lst			
HPJMNOPJ_00533	CDS	927	lst	2.4.99.-		CMP-N-acetylneuraminate:beta-galactoside alpha-2,3-sialyltransferase
HPJMNOPJ_00534	gene	786				
HPJMNOPJ_00534	CDS	786				hypothetical protein
HPJMNOPJ_00535	gene	1188				
HPJMNOPJ_00535	CDS	1188				hypothetical protein
HPJMNOPJ_00536	gene	885				
HPJMNOPJ_00536	CDS	885				hypothetical protein
HPJMNOPJ_00537	gene	801	wbbD			
HPJMNOPJ_00537	CDS	801	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
HPJMNOPJ_00538	gene	1095				
HPJMNOPJ_00538	CDS	1095				Tn3 family transposase TnXax1
HPJMNOPJ_00539	gene	1311	adeP			
HPJMNOPJ_00539	CDS	1311	adeP		COG2252	Adenine permease AdeP
HPJMNOPJ_00540	gene	357	ychN			
HPJMNOPJ_00540	CDS	357	ychN		COG1553	Protein YchN
HPJMNOPJ_00541	gene	3693	recB			
HPJMNOPJ_00541	CDS	3693	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
HPJMNOPJ_00542	gene	1974	recD			
HPJMNOPJ_00542	CDS	1974	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
HPJMNOPJ_00543	gene	648	grxB			
HPJMNOPJ_00543	CDS	648	grxB		COG2999	Glutaredoxin 2
HPJMNOPJ_00544	gene	345				
HPJMNOPJ_00544	CDS	345				hypothetical protein
HPJMNOPJ_00545	gene	429	rplM			
HPJMNOPJ_00545	CDS	429	rplM		COG0102	50S ribosomal protein L13
HPJMNOPJ_00546	gene	393	rpsI			
HPJMNOPJ_00546	CDS	393	rpsI		COG0103	30S ribosomal protein S9
HPJMNOPJ_00547	gene	639	sspA			
HPJMNOPJ_00547	CDS	639	sspA		COG0625	Stringent starvation protein A 
HPJMNOPJ_00548	gene	483	sspB			
HPJMNOPJ_00548	CDS	483	sspB		COG2969	Stringent starvation protein B 
HPJMNOPJ_00549	gene	546				
HPJMNOPJ_00549	CDS	546		3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
HPJMNOPJ_00550	gene	936	kpsF			
HPJMNOPJ_00550	CDS	936	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
HPJMNOPJ_00551	gene	735	cutC			
HPJMNOPJ_00551	CDS	735	cutC		COG3142	Copper homeostasis protein CutC
HPJMNOPJ_00552	gene	1368	tdeA			
HPJMNOPJ_00552	CDS	1368	tdeA		COG1538	Toxin and drug export protein A
HPJMNOPJ_00553	gene	1680	glnS			
HPJMNOPJ_00553	CDS	1680	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
HPJMNOPJ_00554	gene	1446	alsT_2			
HPJMNOPJ_00554	CDS	1446	alsT_2		COG1115	Amino-acid carrier protein AlsT
HPJMNOPJ_00555	gene	492				
HPJMNOPJ_00555	CDS	492				hypothetical protein
HPJMNOPJ_00556	gene	540				
HPJMNOPJ_00556	CDS	540				hypothetical protein
HPJMNOPJ_00557	gene	1845	dxs			
HPJMNOPJ_00557	CDS	1845	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
HPJMNOPJ_00558	gene	888	ispA			
HPJMNOPJ_00558	CDS	888	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
HPJMNOPJ_00559	gene	246	xseB			
HPJMNOPJ_00559	CDS	246	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
HPJMNOPJ_00560	gene	1443	thiI			
HPJMNOPJ_00560	CDS	1443	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
HPJMNOPJ_00561	gene	321				
HPJMNOPJ_00561	CDS	321				hypothetical protein
HPJMNOPJ_00562	gene	960	msrP			
HPJMNOPJ_00562	CDS	960	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
HPJMNOPJ_00563	gene	621	msrQ			
HPJMNOPJ_00563	CDS	621	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
HPJMNOPJ_00564	gene	447				
HPJMNOPJ_00564	CDS	447				hypothetical protein
HPJMNOPJ_00565	gene	2094	malQ			
HPJMNOPJ_00565	CDS	2094	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
HPJMNOPJ_00566	gene	2193	glgB			
HPJMNOPJ_00566	CDS	2193	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
HPJMNOPJ_00567	gene	2019	glgX			
HPJMNOPJ_00567	CDS	2019	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
HPJMNOPJ_00568	gene	1308	glgC			
HPJMNOPJ_00568	CDS	1308	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
HPJMNOPJ_00569	gene	1443	glgA			
HPJMNOPJ_00569	CDS	1443	glgA	2.4.1.21	COG0297	Glycogen synthase
HPJMNOPJ_00570	gene	2457	malP			
HPJMNOPJ_00570	CDS	2457	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
HPJMNOPJ_00571	gene	2640	ppc			
HPJMNOPJ_00571	CDS	2640	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
HPJMNOPJ_00572	gene	1005	purR			
HPJMNOPJ_00572	CDS	1005	purR		COG1609	HTH-type transcriptional repressor PurR
HPJMNOPJ_00573	gene	888				
HPJMNOPJ_00573	CDS	888				Epimerase family protein
HPJMNOPJ_00574	gene	468	argR			
HPJMNOPJ_00574	CDS	468	argR			Arginine repressor
HPJMNOPJ_00575	gene	936	mdh			
HPJMNOPJ_00575	CDS	936	mdh	1.1.1.37	COG0039	Malate dehydrogenase
HPJMNOPJ_00576	gene	1734	argS			
HPJMNOPJ_00576	CDS	1734	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
HPJMNOPJ_00577	gene	591	yecM			
HPJMNOPJ_00577	CDS	591	yecM		COG3102	Protein YecM
HPJMNOPJ_00578	gene	306				
HPJMNOPJ_00578	CDS	306				hypothetical protein
HPJMNOPJ_00579	gene	465	pcp			
HPJMNOPJ_00579	CDS	465	pcp		COG3133	Outer membrane lipoprotein pcp
HPJMNOPJ_00580	gene	1083	prfA			
HPJMNOPJ_00580	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
HPJMNOPJ_00581	gene	897	prmC			
HPJMNOPJ_00581	CDS	897	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
HPJMNOPJ_00582	gene	795				
HPJMNOPJ_00582	CDS	795				hypothetical protein
HPJMNOPJ_00583	gene	855	kdsA			
HPJMNOPJ_00583	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
HPJMNOPJ_00584	gene	951				
HPJMNOPJ_00584	CDS	951		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
HPJMNOPJ_00585	gene	1191	lolC			
HPJMNOPJ_00585	CDS	1191	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
HPJMNOPJ_00586	gene	684	lolD_2			
HPJMNOPJ_00586	CDS	684	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
HPJMNOPJ_00587	gene	1254	lolE			
HPJMNOPJ_00587	CDS	1254	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
HPJMNOPJ_00588	gene	1086	aroG			
HPJMNOPJ_00588	CDS	1086	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
HPJMNOPJ_00589	gene	1227	codB			
HPJMNOPJ_00589	CDS	1227	codB		COG1457	Cytosine permease
HPJMNOPJ_00590	gene	1263	codA			
HPJMNOPJ_00590	CDS	1263	codA	3.5.4.1	COG0402	Cytosine deaminase
HPJMNOPJ_00591	gene	1023	ilvE			
HPJMNOPJ_00591	CDS	1023	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HPJMNOPJ_00592	gene	882	gcvA			
HPJMNOPJ_00592	CDS	882	gcvA			Glycine cleavage system transcriptional activator
HPJMNOPJ_00593	gene	1098	rlmM			
HPJMNOPJ_00593	CDS	1098	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
HPJMNOPJ_00594	gene	864				
HPJMNOPJ_00594	CDS	864				hypothetical protein
HPJMNOPJ_00595	gene	879	tesB			
HPJMNOPJ_00595	CDS	879	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
HPJMNOPJ_00596	gene	1731	msbA_1			
HPJMNOPJ_00596	CDS	1731	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
HPJMNOPJ_00597	gene	1764	cydD_1			
HPJMNOPJ_00597	CDS	1764	cydD_1		COG4988	ATP-binding/permease protein CydD
HPJMNOPJ_00598	gene	954	trxB			
HPJMNOPJ_00598	CDS	954	trxB	1.8.1.9	COG0492	Thioredoxin reductase
HPJMNOPJ_00599	gene	858				
HPJMNOPJ_00599	CDS	858				hypothetical protein
HPJMNOPJ_00600	gene	690	can			
HPJMNOPJ_00600	CDS	690	can	4.2.1.1	COG0288	Carbonic anhydrase 2
HPJMNOPJ_00601	gene	2229	tdhA			
HPJMNOPJ_00601	CDS	2229	tdhA		COG1629	TonB-dependent heme receptor A
HPJMNOPJ_00602	gene	807	trpA			
HPJMNOPJ_00602	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
HPJMNOPJ_00603	gene	1209	trpB			
HPJMNOPJ_00603	CDS	1209	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
HPJMNOPJ_00604	gene	759	ydfG			
HPJMNOPJ_00604	CDS	759	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
HPJMNOPJ_00605	gene	1410	trpC			
HPJMNOPJ_00605	CDS	1410	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
HPJMNOPJ_00606	gene	1002	trpGD			
HPJMNOPJ_00606	CDS	1002	trpGD		COG0512	Bifunctional protein TrpGD
HPJMNOPJ_00607	gene	885				
HPJMNOPJ_00607	CDS	885				hypothetical protein
HPJMNOPJ_00608	gene	588	trpG			
HPJMNOPJ_00608	CDS	588	trpG	4.1.3.27		Anthranilate synthase component 2
HPJMNOPJ_00609	gene	1551	trpE			
HPJMNOPJ_00609	CDS	1551	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
HPJMNOPJ_00610	gene	1062	sohB			
HPJMNOPJ_00610	CDS	1062	sohB	3.4.21.-	COG0616	putative protease SohB
HPJMNOPJ_00611	gene	819	ompA_1			
HPJMNOPJ_00611	CDS	819	ompA_1			Outer membrane protein A
HPJMNOPJ_00612	gene	867				
HPJMNOPJ_00612	CDS	867		2.7.1.-		putative ketoamine kinase
HPJMNOPJ_00613	gene	1503	putP_2			
HPJMNOPJ_00613	CDS	1503	putP_2		COG0591	Sodium/proline symporter
HPJMNOPJ_00614	gene	3597	putA			
HPJMNOPJ_00614	CDS	3597	putA			Bifunctional protein PutA
HPJMNOPJ_00615	gene	1134				
HPJMNOPJ_00615	CDS	1134				hypothetical protein
HPJMNOPJ_00616	gene	1575				
HPJMNOPJ_00616	CDS	1575				hypothetical protein
HPJMNOPJ_00617	gene	1596	hbpA			
HPJMNOPJ_00617	CDS	1596	hbpA		COG0747	Heme-binding protein A
HPJMNOPJ_00618	gene	1932	thrS			
HPJMNOPJ_00618	CDS	1932	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
HPJMNOPJ_00619	gene	1302				
HPJMNOPJ_00619	CDS	1302				hypothetical protein
HPJMNOPJ_00620	gene	1902				
HPJMNOPJ_00620	CDS	1902				hypothetical protein
HPJMNOPJ_00621	gene	801				
HPJMNOPJ_00621	CDS	801				hypothetical protein
HPJMNOPJ_00622	gene	1680	yidK			
HPJMNOPJ_00622	CDS	1680	yidK		COG4146	putative symporter YidK
HPJMNOPJ_00623	gene	1446				
HPJMNOPJ_00623	CDS	1446		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
HPJMNOPJ_00624	gene	594				
HPJMNOPJ_00624	CDS	594				Transcriptional regulator LdrP
HPJMNOPJ_00625	gene	1134	chuR_1			
HPJMNOPJ_00625	CDS	1134	chuR_1	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
HPJMNOPJ_00626	gene	825	yeaD_1			
HPJMNOPJ_00626	CDS	825	yeaD_1	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
HPJMNOPJ_00627	gene	465	infC			
HPJMNOPJ_00627	CDS	465	infC		COG0290	Translation initiation factor IF-3
HPJMNOPJ_00628	gene	198	rpmI			
HPJMNOPJ_00628	CDS	198	rpmI		COG0291	50S ribosomal protein L35
HPJMNOPJ_00629	gene	354	rplT			
HPJMNOPJ_00629	CDS	354	rplT		COG0292	50S ribosomal protein L20
HPJMNOPJ_00630	gene	525	msrA			
HPJMNOPJ_00630	CDS	525	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
HPJMNOPJ_00631	gene	939	ttcA			
HPJMNOPJ_00631	CDS	939	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
HPJMNOPJ_00632	gene	1326	mukF			
HPJMNOPJ_00632	CDS	1326	mukF		COG3006	Chromosome partition protein MukF
HPJMNOPJ_00633	gene	732	mukE			
HPJMNOPJ_00633	CDS	732	mukE		COG3095	Chromosome partition protein MukE
HPJMNOPJ_00634	gene	4488	mukB			
HPJMNOPJ_00634	CDS	4488	mukB		COG3096	Chromosome partition protein MukB
HPJMNOPJ_00635	gene	867				
HPJMNOPJ_00635	CDS	867				hypothetical protein
HPJMNOPJ_00636	gene	1428	sbcB			
HPJMNOPJ_00636	CDS	1428	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
HPJMNOPJ_00637	gene	312	yqjD			
HPJMNOPJ_00637	CDS	312	yqjD		COG4575	putative protein YqjD
HPJMNOPJ_00638	gene	393				
HPJMNOPJ_00638	CDS	393				hypothetical protein
HPJMNOPJ_00639	gene	279				
HPJMNOPJ_00639	CDS	279				hypothetical protein
HPJMNOPJ_00640	gene	2607	topA_1			
HPJMNOPJ_00640	CDS	2607	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
HPJMNOPJ_00641	gene	834	yciV			
HPJMNOPJ_00641	CDS	834	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
HPJMNOPJ_00642	gene	1020	pyrD			
HPJMNOPJ_00642	CDS	1020	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
HPJMNOPJ_00643	gene	2610	pepN			
HPJMNOPJ_00643	CDS	2610	pepN	3.4.11.2	COG0308	Aminopeptidase N
HPJMNOPJ_00644	gene	501	purE			
HPJMNOPJ_00644	CDS	501	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
HPJMNOPJ_00645	gene	1134	purK			
HPJMNOPJ_00645	CDS	1134	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
HPJMNOPJ_00646	gene	1191	aspC			
HPJMNOPJ_00646	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
HPJMNOPJ_00647	gene	453	moaE			
HPJMNOPJ_00647	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
HPJMNOPJ_00648	gene	246	moaD			
HPJMNOPJ_00648	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
HPJMNOPJ_00649	gene	477	moaC			
HPJMNOPJ_00649	CDS	477	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
HPJMNOPJ_00650	gene	1014	moaA			
HPJMNOPJ_00650	CDS	1014	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
HPJMNOPJ_00651	gene	927	ybhK			
HPJMNOPJ_00651	CDS	927	ybhK		COG0391	Putative gluconeogenesis factor
HPJMNOPJ_00652	gene	516	mepS			
HPJMNOPJ_00652	CDS	516	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
HPJMNOPJ_00653	gene	297	ihfA			
HPJMNOPJ_00653	CDS	297	ihfA		COG0776	Integration host factor subunit alpha
HPJMNOPJ_00654	gene	2388	pheT			
HPJMNOPJ_00654	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
HPJMNOPJ_00655	gene	480				
HPJMNOPJ_00655	CDS	480				hypothetical protein
HPJMNOPJ_00656	gene	984	pheS			
HPJMNOPJ_00656	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HPJMNOPJ_00657	gene	519				
HPJMNOPJ_00657	CDS	519				hypothetical protein
HPJMNOPJ_00658	gene	663	rluA_1			
HPJMNOPJ_00658	CDS	663	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
HPJMNOPJ_00659	gene	651	gpmB			
HPJMNOPJ_00659	CDS	651	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
HPJMNOPJ_00660	gene	1329	folC			
HPJMNOPJ_00660	CDS	1329	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
HPJMNOPJ_00661	gene	915	accD			
HPJMNOPJ_00661	CDS	915	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
HPJMNOPJ_00662	gene	795	truA			
HPJMNOPJ_00662	CDS	795	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
HPJMNOPJ_00663	gene	843				
HPJMNOPJ_00663	CDS	843				hypothetical protein
HPJMNOPJ_00664	gene	285	rplY			
HPJMNOPJ_00664	CDS	285	rplY		COG1825	50S ribosomal protein L25
HPJMNOPJ_00665	gene	615				
HPJMNOPJ_00665	CDS	615				hypothetical protein
HPJMNOPJ_00666	gene	735	bioD1_1			
HPJMNOPJ_00666	CDS	735	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
HPJMNOPJ_00667	gene	1212	mlc			
HPJMNOPJ_00667	CDS	1212	mlc		COG1940	Protein mlc
HPJMNOPJ_00668	gene	1404	asnS			
HPJMNOPJ_00668	CDS	1404	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
HPJMNOPJ_00669	gene	2358	pbpC			
HPJMNOPJ_00669	CDS	2358	pbpC		COG4953	Penicillin-binding protein 1C
HPJMNOPJ_00670	gene	846	rsmI			
HPJMNOPJ_00670	CDS	846	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
HPJMNOPJ_00671	gene	1713	lpoA			
HPJMNOPJ_00671	CDS	1713	lpoA		COG3107	Penicillin-binding protein activator LpoA
HPJMNOPJ_00672	gene	360				
HPJMNOPJ_00672	CDS	360				hypothetical protein
HPJMNOPJ_00673	gene	588	gmhA_2			
HPJMNOPJ_00673	CDS	588	gmhA_2	5.3.1.28	COG0279	Phosphoheptose isomerase
HPJMNOPJ_00674	gene	585				
HPJMNOPJ_00674	CDS	585				hypothetical protein
HPJMNOPJ_00675	gene	615	ribC			
HPJMNOPJ_00675	CDS	615	ribC	2.5.1.9	COG0307	Riboflavin synthase
HPJMNOPJ_00676	gene	1395	mdtK			
HPJMNOPJ_00676	CDS	1395	mdtK		COG0534	Multidrug resistance protein MdtK
HPJMNOPJ_00677	gene	1053	ydgJ			
HPJMNOPJ_00677	CDS	1053	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
HPJMNOPJ_00678	gene	1440	pykA			
HPJMNOPJ_00678	CDS	1440	pykA	2.7.1.40	COG0469	Pyruvate kinase II
HPJMNOPJ_00679	gene	77				
HPJMNOPJ_00679	tRNA	77				tRNA-Val(gac)
HPJMNOPJ_00680	gene	114				
HPJMNOPJ_00680	CDS	114				hypothetical protein
HPJMNOPJ_00681	gene	210	cspC			
HPJMNOPJ_00681	CDS	210	cspC			Cold shock-like protein CspC
HPJMNOPJ_00682	gene	861	tehB			
HPJMNOPJ_00682	CDS	861	tehB	2.1.1.-		putative S-adenosyl-L-methionine-dependent methyltransferase TehB
HPJMNOPJ_00683	gene	1083				
HPJMNOPJ_00683	CDS	1083				hypothetical protein
HPJMNOPJ_00684	gene	825	dapD			
HPJMNOPJ_00684	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
HPJMNOPJ_00685	gene	5718	yfhM			
HPJMNOPJ_00685	CDS	5718	yfhM		COG2373	Alpha-2-macroglobulin
HPJMNOPJ_00686	gene	972	cysB			
HPJMNOPJ_00686	CDS	972	cysB			HTH-type transcriptional regulator CysB
HPJMNOPJ_00687	gene	1038	rluB			
HPJMNOPJ_00687	CDS	1038	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
HPJMNOPJ_00688	gene	624	yciO			
HPJMNOPJ_00688	CDS	624	yciO		COG0009	putative protein YciO
HPJMNOPJ_00689	gene	2397				
HPJMNOPJ_00689	CDS	2397				hypothetical protein
HPJMNOPJ_00690	gene	1125	tyrA			
HPJMNOPJ_00690	CDS	1125	tyrA		COG0287	T-protein
HPJMNOPJ_00691	gene	1053	aroF			
HPJMNOPJ_00691	CDS	1053	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
HPJMNOPJ_00692	gene	486	ftnA_1			
HPJMNOPJ_00692	CDS	486	ftnA_1	1.16.3.2	COG1528	putative bacterial non-heme ferritin
HPJMNOPJ_00693	gene	498	ftnA_2			
HPJMNOPJ_00693	CDS	498	ftnA_2	1.16.3.2	COG1528	putative bacterial non-heme ferritin
HPJMNOPJ_00694	gene	102				
HPJMNOPJ_00694	CDS	102				hypothetical protein
HPJMNOPJ_00695	gene	759	fnr			
HPJMNOPJ_00695	CDS	759	fnr		COG0664	Anaerobic regulatory protein
HPJMNOPJ_00696	gene	939	uspE			
HPJMNOPJ_00696	CDS	939	uspE		COG0589	Universal stress protein E 
HPJMNOPJ_00697	gene	375				
HPJMNOPJ_00697	CDS	375				hypothetical protein
HPJMNOPJ_00698	gene	1884	sppA			
HPJMNOPJ_00698	CDS	1884	sppA	3.4.21.-	COG0616	Protease 4
HPJMNOPJ_00699	gene	555	ydjA			
HPJMNOPJ_00699	CDS	555	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
HPJMNOPJ_00700	gene	135				
HPJMNOPJ_00700	CDS	135				hypothetical protein
HPJMNOPJ_00701	gene	741				
HPJMNOPJ_00701	CDS	741				hypothetical protein
HPJMNOPJ_00702	gene	693				
HPJMNOPJ_00702	CDS	693				hypothetical protein
HPJMNOPJ_00703	gene	915	nagK			
HPJMNOPJ_00703	CDS	915	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
HPJMNOPJ_00704	gene	750	pgpB			
HPJMNOPJ_00704	CDS	750	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
HPJMNOPJ_00705	gene	660	ribA			
HPJMNOPJ_00705	CDS	660	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
HPJMNOPJ_00706	gene	1572	oppA_1			
HPJMNOPJ_00706	CDS	1572	oppA_1		COG4166	Periplasmic oligopeptide-binding protein
HPJMNOPJ_00707	gene	363	ybaN			
HPJMNOPJ_00707	CDS	363	ybaN		COG2832	Inner membrane protein YbaN
HPJMNOPJ_00708	gene	2040	prlC			
HPJMNOPJ_00708	CDS	2040	prlC	3.4.24.70	COG0339	Oligopeptidase A
HPJMNOPJ_00709	gene	1269				
HPJMNOPJ_00709	CDS	1269				hypothetical protein
HPJMNOPJ_00710	gene	75				
HPJMNOPJ_00710	tRNA	75				tRNA-Gln(ttg)
HPJMNOPJ_00711	gene	75				
HPJMNOPJ_00711	tRNA	75				tRNA-Gln(ttg)
HPJMNOPJ_00712	gene	85				
HPJMNOPJ_00712	tRNA	85				tRNA-Leu(tag)
HPJMNOPJ_00713	gene	77				
HPJMNOPJ_00713	tRNA	77				tRNA-Met(cat)
HPJMNOPJ_00714	gene	1224	nagC			
HPJMNOPJ_00714	CDS	1224	nagC		COG1940	N-acetylglucosamine repressor
HPJMNOPJ_00715	gene	1305	hemA			
HPJMNOPJ_00715	CDS	1305	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
HPJMNOPJ_00716	gene	702	gloB			
HPJMNOPJ_00716	CDS	702	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
HPJMNOPJ_00717	gene	717				
HPJMNOPJ_00717	CDS	717				hypothetical protein
HPJMNOPJ_00718	gene	1761	ycaO			
HPJMNOPJ_00718	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
HPJMNOPJ_00719	gene	414	yhcB			
HPJMNOPJ_00719	CDS	414	yhcB		COG3105	Inner membrane protein YhcB
HPJMNOPJ_00720	gene	702				
HPJMNOPJ_00720	CDS	702				hypothetical protein
HPJMNOPJ_00721	gene	774				
HPJMNOPJ_00721	CDS	774				hypothetical protein
HPJMNOPJ_00722	gene	843	xthA			
HPJMNOPJ_00722	CDS	843	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
HPJMNOPJ_00723	gene	1962	acs			
HPJMNOPJ_00723	CDS	1962	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HPJMNOPJ_00724	gene	657	folE			
HPJMNOPJ_00724	CDS	657	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
HPJMNOPJ_00725	gene	1221	moeA			
HPJMNOPJ_00725	CDS	1221	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
HPJMNOPJ_00726	gene	717	moeB			
HPJMNOPJ_00726	CDS	717	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
HPJMNOPJ_00727	gene	3270	rapA_1			
HPJMNOPJ_00727	CDS	3270	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
HPJMNOPJ_00728	gene	663				
HPJMNOPJ_00728	CDS	663				hypothetical protein
HPJMNOPJ_00729	gene	1893				
HPJMNOPJ_00729	CDS	1893				hypothetical protein
HPJMNOPJ_00730	gene	3132				
