locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCKJJHDB_00512	CDS	423				hypothetical protein
LCKJJHDB_00513	gene	504				
LCKJJHDB_00513	CDS	504				hypothetical protein
LCKJJHDB_00514	gene	453				
LCKJJHDB_00514	CDS	453				hypothetical protein
LCKJJHDB_00515	gene	1815				
LCKJJHDB_00515	CDS	1815				hypothetical protein
LCKJJHDB_00516	gene	165				
LCKJJHDB_00516	CDS	165				hypothetical protein
LCKJJHDB_00517	gene	1080				
LCKJJHDB_00517	CDS	1080				hypothetical protein
LCKJJHDB_00518	gene	588				
LCKJJHDB_00518	CDS	588				hypothetical protein
LCKJJHDB_00519	gene	1314				
LCKJJHDB_00519	CDS	1314				hypothetical protein
LCKJJHDB_00520	gene	306				
LCKJJHDB_00520	CDS	306				hypothetical protein
LCKJJHDB_00521	gene	336				
LCKJJHDB_00521	CDS	336				hypothetical protein
LCKJJHDB_00522	gene	483				
LCKJJHDB_00522	CDS	483				hypothetical protein
LCKJJHDB_00523	gene	396				
LCKJJHDB_00523	CDS	396				hypothetical protein
LCKJJHDB_00524	gene	606				
LCKJJHDB_00524	CDS	606				hypothetical protein
LCKJJHDB_00525	gene	345				
LCKJJHDB_00525	CDS	345				hypothetical protein
LCKJJHDB_00526	gene	3804				
LCKJJHDB_00526	CDS	3804				hypothetical protein
LCKJJHDB_00527	gene	1536				
LCKJJHDB_00527	CDS	1536				hypothetical protein
LCKJJHDB_00528	gene	4326				
LCKJJHDB_00528	CDS	4326				hypothetical protein
LCKJJHDB_00529	gene	327				
LCKJJHDB_00529	CDS	327				hypothetical protein
LCKJJHDB_00530	gene	288				
LCKJJHDB_00530	CDS	288				hypothetical protein
LCKJJHDB_00531	gene	780				
LCKJJHDB_00531	CDS	780				hypothetical protein
LCKJJHDB_00532	gene	762	truA			
LCKJJHDB_00532	CDS	762	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
LCKJJHDB_00533	gene	789	pdxK			
LCKJJHDB_00533	CDS	789	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
LCKJJHDB_00534	gene	492	hmpT			
LCKJJHDB_00534	CDS	492	hmpT		COG4720	Thiamine precursor transporter HmpT
LCKJJHDB_00535	gene	543				
LCKJJHDB_00535	CDS	543				hypothetical protein
LCKJJHDB_00536	gene	1137				
LCKJJHDB_00536	CDS	1137		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
LCKJJHDB_00537	gene	1608	pyrG			
LCKJJHDB_00537	CDS	1608	pyrG	6.3.4.2	COG0504	CTP synthase
LCKJJHDB_00538	gene	585				
LCKJJHDB_00538	CDS	585		1.1.1.-		L-2-hydroxyisocaproate dehydrogenase
LCKJJHDB_00539	gene	366				
LCKJJHDB_00539	CDS	366		1.1.1.-		L-2-hydroxyisocaproate dehydrogenase
LCKJJHDB_00540	gene	873				
LCKJJHDB_00540	CDS	873				hypothetical protein
LCKJJHDB_00541	gene	201				
LCKJJHDB_00541	CDS	201				hypothetical protein
LCKJJHDB_00542	gene	480				
LCKJJHDB_00542	CDS	480				hypothetical protein
LCKJJHDB_00543	gene	417	yvdD			
LCKJJHDB_00543	CDS	417	yvdD		COG1611	LOG family protein YvdD
LCKJJHDB_00544	gene	93				
LCKJJHDB_00544	CDS	93				hypothetical protein
LCKJJHDB_00545	gene	654				
LCKJJHDB_00545	CDS	654		2.7.1.113	COG1428	Deoxyguanosine kinase
LCKJJHDB_00546	gene	3183	dnaE2			
LCKJJHDB_00546	CDS	3183	dnaE2	2.7.7.7		Error-prone DNA polymerase
LCKJJHDB_00547	gene	654				
LCKJJHDB_00547	CDS	654				hypothetical protein
LCKJJHDB_00548	gene	837				
LCKJJHDB_00548	CDS	837			COG1307	DegV domain-containing protein
LCKJJHDB_00549	gene	840	lipC			
LCKJJHDB_00549	CDS	840	lipC	3.-.-.-	COG2755	Spore germination lipase LipC
LCKJJHDB_00550	gene	1212	nagZ			
LCKJJHDB_00550	CDS	1212	nagZ	3.2.1.52		Beta-hexosaminidase
LCKJJHDB_00551	gene	657				
LCKJJHDB_00551	CDS	657				hypothetical protein
LCKJJHDB_00552	gene	276	hup			
LCKJJHDB_00552	CDS	276	hup		COG0776	DNA-binding protein HU
LCKJJHDB_00553	gene	1149	xerC_3			
LCKJJHDB_00553	CDS	1149	xerC_3			Tyrosine recombinase XerC
LCKJJHDB_00554	gene	492				
LCKJJHDB_00554	CDS	492				hypothetical protein
LCKJJHDB_00555	gene	297				
LCKJJHDB_00555	CDS	297				hypothetical protein
LCKJJHDB_00556	gene	588				
LCKJJHDB_00556	CDS	588				hypothetical protein
LCKJJHDB_00557	gene	369				
LCKJJHDB_00557	CDS	369				hypothetical protein
LCKJJHDB_00558	gene	192				
LCKJJHDB_00558	CDS	192				hypothetical protein
LCKJJHDB_00559	gene	261				
LCKJJHDB_00559	CDS	261				hypothetical protein
LCKJJHDB_00560	gene	195				
LCKJJHDB_00560	CDS	195				hypothetical protein
LCKJJHDB_00561	gene	426				
LCKJJHDB_00561	CDS	426				hypothetical protein
LCKJJHDB_00562	gene	240				
LCKJJHDB_00562	CDS	240				hypothetical protein
LCKJJHDB_00563	gene	255				
LCKJJHDB_00563	CDS	255				hypothetical protein
LCKJJHDB_00564	gene	195				
LCKJJHDB_00564	CDS	195				hypothetical protein
LCKJJHDB_00565	gene	327				
LCKJJHDB_00565	CDS	327				hypothetical protein
LCKJJHDB_00566	gene	579				
LCKJJHDB_00566	CDS	579				hypothetical protein
LCKJJHDB_00567	gene	1443				
LCKJJHDB_00567	CDS	1443				hypothetical protein
LCKJJHDB_00568	gene	585				
LCKJJHDB_00568	CDS	585				hypothetical protein
LCKJJHDB_00569	gene	186				
LCKJJHDB_00569	CDS	186				hypothetical protein
LCKJJHDB_00570	gene	609				
LCKJJHDB_00570	CDS	609				hypothetical protein
LCKJJHDB_00571	gene	591				
LCKJJHDB_00571	CDS	591				hypothetical protein
LCKJJHDB_00572	gene	330				
LCKJJHDB_00572	CDS	330				hypothetical protein
LCKJJHDB_00573	gene	321				
LCKJJHDB_00573	CDS	321				hypothetical protein
LCKJJHDB_00574	gene	273				
LCKJJHDB_00574	CDS	273				hypothetical protein
LCKJJHDB_00575	gene	180				
LCKJJHDB_00575	CDS	180				hypothetical protein
LCKJJHDB_00576	gene	489				
LCKJJHDB_00576	CDS	489				hypothetical protein
LCKJJHDB_00577	gene	567				
LCKJJHDB_00577	CDS	567				hypothetical protein
LCKJJHDB_00578	gene	201	cspC_2			
LCKJJHDB_00578	CDS	201	cspC_2		COG1278	Cold shock protein CspC
LCKJJHDB_00579	gene	74				
LCKJJHDB_00579	tRNA	74				tRNA-Met(cat)
LCKJJHDB_00580	gene	498				
LCKJJHDB_00580	CDS	498				hypothetical protein
LCKJJHDB_00581	gene	510	ogt			
LCKJJHDB_00581	CDS	510	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
LCKJJHDB_00582	gene	561	adaA			
LCKJJHDB_00582	CDS	561	adaA	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
LCKJJHDB_00583	gene	810	btuD_4			
LCKJJHDB_00583	CDS	810	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LCKJJHDB_00584	gene	726				
LCKJJHDB_00584	CDS	726				hypothetical protein
LCKJJHDB_00585	gene	486				
LCKJJHDB_00585	CDS	486				hypothetical protein
LCKJJHDB_00586	gene	378				
LCKJJHDB_00586	CDS	378				hypothetical protein
LCKJJHDB_00587	gene	1146	iscS_1			
LCKJJHDB_00587	CDS	1146	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
LCKJJHDB_00588	gene	879				
LCKJJHDB_00588	CDS	879				hypothetical protein
LCKJJHDB_00589	gene	1650	ygiS			
LCKJJHDB_00589	CDS	1650	ygiS		COG4166	putative deoxycholate-binding periplasmic protein YgiS
LCKJJHDB_00590	gene	933	cysK_1			
LCKJJHDB_00590	CDS	933	cysK_1	2.5.1.47		Cysteine synthase
LCKJJHDB_00591	gene	1086				
LCKJJHDB_00591	CDS	1086		3.2.1.-	COG1388	Autolysin
LCKJJHDB_00592	gene	633				
LCKJJHDB_00592	CDS	633		3.-.-.-		putative metallo-hydrolase
LCKJJHDB_00593	gene	2076	ponA			
LCKJJHDB_00593	CDS	2076	ponA		COG0744	Penicillin-binding protein 1A
LCKJJHDB_00594	gene	642	recU			
LCKJJHDB_00594	CDS	642	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
LCKJJHDB_00595	gene	525				
LCKJJHDB_00595	CDS	525				hypothetical protein
LCKJJHDB_00596	gene	402	spxA_1			
LCKJJHDB_00596	CDS	402	spxA_1		COG1393	Regulatory protein Spx
LCKJJHDB_00597	gene	282				
LCKJJHDB_00597	CDS	282				hypothetical protein
LCKJJHDB_00598	gene	780	suhB			
LCKJJHDB_00598	CDS	780	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
LCKJJHDB_00599	gene	1284	murA1_2			
LCKJJHDB_00599	CDS	1284	murA1_2	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
LCKJJHDB_00600	gene	195				
LCKJJHDB_00600	CDS	195				hypothetical protein
LCKJJHDB_00601	gene	1284	tig			
LCKJJHDB_00601	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
LCKJJHDB_00602	gene	1544				
LCKJJHDB_00602	rRNA	1544				16S ribosomal RNA
LCKJJHDB_00603	gene	75				
LCKJJHDB_00603	tRNA	75				tRNA-Ala(tgc)
LCKJJHDB_00604	gene	2895				
LCKJJHDB_00604	rRNA	2895				23S ribosomal RNA
LCKJJHDB_00605	gene	98				
LCKJJHDB_00605	rRNA	98				5S ribosomal RNA
LCKJJHDB_00606	gene	75				
LCKJJHDB_00606	tRNA	75				tRNA-Val(tac)
LCKJJHDB_00607	gene	73				
LCKJJHDB_00607	tRNA	73				tRNA-Asp(gtc)
LCKJJHDB_00608	gene	75				
LCKJJHDB_00608	tRNA	75				tRNA-Lys(ttt)
LCKJJHDB_00609	gene	82				
LCKJJHDB_00609	tRNA	82				tRNA-Leu(tag)
LCKJJHDB_00610	gene	73				
LCKJJHDB_00610	tRNA	73				tRNA-Thr(tgt)
LCKJJHDB_00611	gene	72				
LCKJJHDB_00611	tRNA	72				tRNA-Gly(gcc)
LCKJJHDB_00612	gene	76				
LCKJJHDB_00612	tRNA	76				tRNA-Arg(acg)
LCKJJHDB_00613	gene	74				
LCKJJHDB_00613	tRNA	74				tRNA-Pro(tgg)
LCKJJHDB_00614	gene	76				
LCKJJHDB_00614	tRNA	76				tRNA-Met(cat)
LCKJJHDB_00615	gene	76				
LCKJJHDB_00615	tRNA	76				tRNA-Met(cat)
LCKJJHDB_00616	gene	75				
LCKJJHDB_00616	tRNA	75				tRNA-Phe(gaa)
LCKJJHDB_00617	gene	73				
LCKJJHDB_00617	tRNA	73				tRNA-Gly(tcc)
LCKJJHDB_00618	gene	76				
LCKJJHDB_00618	tRNA	76				tRNA-Ile(gat)
LCKJJHDB_00619	gene	88				
LCKJJHDB_00619	tRNA	88				tRNA-Ser(gct)
LCKJJHDB_00620	gene	1914	dnaG			
LCKJJHDB_00620	CDS	1914	dnaG	2.7.7.-		DNA primase
LCKJJHDB_00621	gene	1344	sigA			
LCKJJHDB_00621	CDS	1344	sigA			RNA polymerase sigma factor SigA
LCKJJHDB_00622	gene	744				
LCKJJHDB_00622	CDS	744				hypothetical protein
LCKJJHDB_00623	gene	1293	pgtP			
LCKJJHDB_00623	CDS	1293	pgtP		COG2271	Phosphoglycerate transporter protein
LCKJJHDB_00624	gene	339				
LCKJJHDB_00624	CDS	339				hypothetical protein
LCKJJHDB_00625	gene	2247	clpE			
LCKJJHDB_00625	CDS	2247	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
LCKJJHDB_00626	gene	471	nsrR			
LCKJJHDB_00626	CDS	471	nsrR			HTH-type transcriptional repressor NsrR
LCKJJHDB_00627	gene	1014	gap_1			
LCKJJHDB_00627	CDS	1014	gap_1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
LCKJJHDB_00628	gene	636	def			
LCKJJHDB_00628	CDS	636	def	3.5.1.88	COG0242	Peptide deformylase
LCKJJHDB_00629	gene	456	rppH_1			
LCKJJHDB_00629	CDS	456	rppH_1	3.6.1.-	COG0494	RNA pyrophosphohydrolase
LCKJJHDB_00630	gene	2079	uvrB			
LCKJJHDB_00630	CDS	2079	uvrB		COG0556	UvrABC system protein B
LCKJJHDB_00631	gene	822	artP			
LCKJJHDB_00631	CDS	822	artP		COG0834	Arginine-binding extracellular protein ArtP
LCKJJHDB_00632	gene	1119	argE			
LCKJJHDB_00632	CDS	1119	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
LCKJJHDB_00633	gene	456	fabZ_1			
LCKJJHDB_00633	CDS	456	fabZ_1	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
LCKJJHDB_00634	gene	753	fabI			
LCKJJHDB_00634	CDS	753	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
LCKJJHDB_00635	gene	408				
LCKJJHDB_00635	CDS	408				hypothetical protein
LCKJJHDB_00636	gene	294	mlaF			
LCKJJHDB_00636	CDS	294	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
LCKJJHDB_00637	gene	351				
LCKJJHDB_00637	CDS	351				hypothetical protein
LCKJJHDB_00638	gene	921				
LCKJJHDB_00638	CDS	921				hypothetical protein
LCKJJHDB_00639	gene	963	yidC			
LCKJJHDB_00639	CDS	963	yidC			Membrane protein insertase YidC
LCKJJHDB_00640	gene	759				
LCKJJHDB_00640	CDS	759				hypothetical protein
LCKJJHDB_00641	gene	591	panT			
LCKJJHDB_00641	CDS	591	panT		COG4684	Pantothenic acid transporter PanT
LCKJJHDB_00642	gene	537	coaBC_1			
LCKJJHDB_00642	CDS	537	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
LCKJJHDB_00643	gene	696	coaBC_2			
LCKJJHDB_00643	CDS	696	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
LCKJJHDB_00644	gene	186	xylH			
LCKJJHDB_00644	CDS	186	xylH	5.3.2.6		2-hydroxymuconate tautomerase
LCKJJHDB_00645	gene	2328	ctpE_1			
LCKJJHDB_00645	CDS	2328	ctpE_1	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
LCKJJHDB_00646	gene	444	yjaB			
LCKJJHDB_00646	CDS	444	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
LCKJJHDB_00647	gene	933				
LCKJJHDB_00647	CDS	933				hypothetical protein
LCKJJHDB_00648	gene	594				
LCKJJHDB_00648	CDS	594				hypothetical protein
LCKJJHDB_00649	gene	483				
LCKJJHDB_00649	CDS	483				hypothetical protein
LCKJJHDB_00650	gene	402				
LCKJJHDB_00650	CDS	402				hypothetical protein
LCKJJHDB_00651	gene	1797				
LCKJJHDB_00651	CDS	1797				hypothetical protein
LCKJJHDB_00652	gene	774				
LCKJJHDB_00652	CDS	774				hypothetical protein
LCKJJHDB_00653	gene	363				
LCKJJHDB_00653	CDS	363				hypothetical protein
LCKJJHDB_00654	gene	369				
LCKJJHDB_00654	CDS	369				hypothetical protein
LCKJJHDB_00655	gene	285				
LCKJJHDB_00655	CDS	285				hypothetical protein
LCKJJHDB_00656	gene	699				
LCKJJHDB_00656	CDS	699				putative protein
LCKJJHDB_00657	gene	351				
LCKJJHDB_00657	CDS	351				hypothetical protein
LCKJJHDB_00658	gene	1467	dinB_1			
LCKJJHDB_00658	CDS	1467	dinB_1	2.7.7.7		DNA polymerase IV
LCKJJHDB_00659	gene	534				
LCKJJHDB_00659	CDS	534				hypothetical protein
LCKJJHDB_00660	gene	510				
LCKJJHDB_00660	CDS	510				hypothetical protein
LCKJJHDB_00661	gene	432				
LCKJJHDB_00661	CDS	432				hypothetical protein
LCKJJHDB_00662	gene	414				
LCKJJHDB_00662	CDS	414				Organic hydroperoxide resistance protein-like protein
LCKJJHDB_00663	gene	570	tdk			
LCKJJHDB_00663	CDS	570	tdk	2.7.1.21	COG1435	Thymidine kinase
LCKJJHDB_00664	gene	444				
LCKJJHDB_00664	CDS	444				hypothetical protein
LCKJJHDB_00665	gene	1074	prfA			
LCKJJHDB_00665	CDS	1074	prfA		COG0216	Peptide chain release factor 1
LCKJJHDB_00666	gene	528				
LCKJJHDB_00666	CDS	528				hypothetical protein
LCKJJHDB_00667	gene	756	nfrA1			
LCKJJHDB_00667	CDS	756	nfrA1	1.5.1.38	COG0778	FMN reductase (NADPH)
LCKJJHDB_00668	gene	813	prmC			
LCKJJHDB_00668	CDS	813	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
LCKJJHDB_00669	gene	465	yvbK			
LCKJJHDB_00669	CDS	465	yvbK	2.3.1.-		putative N-acetyltransferase YvbK
LCKJJHDB_00670	gene	921	tsaC			
LCKJJHDB_00670	CDS	921	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
LCKJJHDB_00671	gene	1248	glyA			
LCKJJHDB_00671	CDS	1248	glyA	2.1.2.1		Serine hydroxymethyltransferase
LCKJJHDB_00672	gene	603				
LCKJJHDB_00672	CDS	603				hypothetical protein
LCKJJHDB_00673	gene	1098	serC			
LCKJJHDB_00673	CDS	1098	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
LCKJJHDB_00674	gene	1197	pdxB			
LCKJJHDB_00674	CDS	1197	pdxB	1.1.1.290		Erythronate-4-phosphate dehydrogenase
LCKJJHDB_00675	gene	651	serB			
LCKJJHDB_00675	CDS	651	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
LCKJJHDB_00676	gene	294	acyP			
LCKJJHDB_00676	CDS	294	acyP	3.6.1.7	COG1254	Acylphosphatase
LCKJJHDB_00677	gene	759	rlmB			
LCKJJHDB_00677	CDS	759	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
LCKJJHDB_00678	gene	444				
LCKJJHDB_00678	CDS	444			COG0716	Flavodoxin
LCKJJHDB_00679	gene	1506	mdtD			
LCKJJHDB_00679	CDS	1506	mdtD			Putative multidrug resistance protein MdtD
LCKJJHDB_00680	gene	303				
LCKJJHDB_00680	CDS	303				hypothetical protein
LCKJJHDB_00681	gene	354				
LCKJJHDB_00681	CDS	354				hypothetical protein
LCKJJHDB_00682	gene	855	map			
LCKJJHDB_00682	CDS	855	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
LCKJJHDB_00683	gene	906				
LCKJJHDB_00683	CDS	906				hypothetical protein
LCKJJHDB_00684	gene	447				
LCKJJHDB_00684	CDS	447				hypothetical protein
LCKJJHDB_00685	gene	732				
LCKJJHDB_00685	CDS	732				hypothetical protein
LCKJJHDB_00686	gene	276				
LCKJJHDB_00686	CDS	276				hypothetical protein
LCKJJHDB_00687	gene	930	hprK			
LCKJJHDB_00687	CDS	930	hprK	2.7.11.-		HPr kinase/phosphorylase
LCKJJHDB_00688	gene	786	lgt			
LCKJJHDB_00688	CDS	786	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
LCKJJHDB_00689	gene	420				
LCKJJHDB_00689	CDS	420				hypothetical protein
LCKJJHDB_00690	gene	564				
LCKJJHDB_00690	CDS	564				hypothetical protein
LCKJJHDB_00691	gene	1419	gnd			
LCKJJHDB_00691	CDS	1419	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
LCKJJHDB_00692	gene	2013	kup_1			
LCKJJHDB_00692	CDS	2013	kup_1			Low affinity potassium transport system protein kup
LCKJJHDB_00693	gene	2016	kup_2			
LCKJJHDB_00693	CDS	2016	kup_2			Low affinity potassium transport system protein kup
LCKJJHDB_00694	gene	171				
LCKJJHDB_00694	CDS	171				hypothetical protein
LCKJJHDB_00695	gene	666				
LCKJJHDB_00695	CDS	666				hypothetical protein
LCKJJHDB_00696	gene	885	miaA			
LCKJJHDB_00696	CDS	885	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
LCKJJHDB_00697	gene	669				
LCKJJHDB_00697	CDS	669				hypothetical protein
LCKJJHDB_00698	gene	897				
LCKJJHDB_00698	CDS	897			COG0330	putative protein
LCKJJHDB_00699	gene	72				
LCKJJHDB_00699	tRNA	72				tRNA-Arg(ccg)
LCKJJHDB_00700	gene	261				
LCKJJHDB_00700	CDS	261				hypothetical protein
LCKJJHDB_00701	gene	74				
LCKJJHDB_00701	tRNA	74				tRNA-Lys(ttt)
LCKJJHDB_00702	gene	924	rnz			
LCKJJHDB_00702	CDS	924	rnz	3.1.26.11	COG1234	Ribonuclease Z
LCKJJHDB_00703	gene	702				
LCKJJHDB_00703	CDS	702				hypothetical protein
LCKJJHDB_00704	gene	2229				
LCKJJHDB_00704	CDS	2229				hypothetical protein
LCKJJHDB_00705	gene	513	apt			
LCKJJHDB_00705	CDS	513	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
LCKJJHDB_00706	gene	564	rpoE			
LCKJJHDB_00706	CDS	564	rpoE			putative DNA-directed RNA polymerase subunit delta
LCKJJHDB_00707	gene	1650	mltG			
LCKJJHDB_00707	CDS	1650	mltG	4.2.2.-		Endolytic murein transglycosylase
LCKJJHDB_00708	gene	471	greA			
LCKJJHDB_00708	CDS	471	greA		COG0782	Transcription elongation factor GreA
LCKJJHDB_00709	gene	840				
LCKJJHDB_00709	CDS	840				IS3 family transposase IS1069
LCKJJHDB_00710	gene	291				
LCKJJHDB_00710	CDS	291				IS3 family transposase IS1076
LCKJJHDB_00711	gene	819				
LCKJJHDB_00711	CDS	819				IS3 family transposase ISLla3
LCKJJHDB_00712	gene	558				
LCKJJHDB_00712	CDS	558				hypothetical protein
LCKJJHDB_00713	gene	456				
LCKJJHDB_00713	CDS	456				hypothetical protein
LCKJJHDB_00714	gene	2451	clpC			
LCKJJHDB_00714	CDS	2451	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
LCKJJHDB_00715	gene	558	hpf			
LCKJJHDB_00715	CDS	558	hpf		COG1544	Ribosome hibernation promotion factor
LCKJJHDB_00716	gene	1302	eno_2			
LCKJJHDB_00716	CDS	1302	eno_2	4.2.1.11		Enolase
LCKJJHDB_00717	gene	936	xerD			
LCKJJHDB_00717	CDS	936	xerD			Tyrosine recombinase XerD
LCKJJHDB_00718	gene	126				
LCKJJHDB_00718	CDS	126				hypothetical protein
LCKJJHDB_00719	gene	768				
LCKJJHDB_00719	CDS	768				hypothetical protein
LCKJJHDB_00720	gene	141				
LCKJJHDB_00720	CDS	141				hypothetical protein
LCKJJHDB_00721	gene	183				
LCKJJHDB_00721	CDS	183				hypothetical protein
LCKJJHDB_00722	gene	1170				
LCKJJHDB_00722	CDS	1170				hypothetical protein
LCKJJHDB_00723	gene	576				
LCKJJHDB_00723	CDS	576				IS982 family transposase ISLll1
LCKJJHDB_00724	gene	2988				
LCKJJHDB_00724	CDS	2988				hypothetical protein
LCKJJHDB_00725	gene	1548				
LCKJJHDB_00725	CDS	1548				hypothetical protein
LCKJJHDB_00726	gene	1224				
LCKJJHDB_00726	CDS	1224				hypothetical protein
LCKJJHDB_00727	gene	126				
LCKJJHDB_00727	CDS	126				hypothetical protein
LCKJJHDB_00728	gene	1080				
LCKJJHDB_00728	CDS	1080				hypothetical protein
LCKJJHDB_00729	gene	270				
LCKJJHDB_00729	CDS	270				hypothetical protein
LCKJJHDB_00730	gene	192				
LCKJJHDB_00730	CDS	192				hypothetical protein
LCKJJHDB_00731	gene	771				
LCKJJHDB_00731	CDS	771				hypothetical protein
LCKJJHDB_00732	gene	840				
LCKJJHDB_00732	CDS	840				IS3 family transposase IS981
LCKJJHDB_00733	gene	672	hrtA_1			
LCKJJHDB_00733	CDS	672	hrtA_1	3.6.3.-		Putative hemin import ATP-binding protein HrtA
LCKJJHDB_00734	gene	1074				
LCKJJHDB_00734	CDS	1074			COG0577	putative ABC transporter permease
LCKJJHDB_00735	gene	570				
LCKJJHDB_00735	CDS	570				hypothetical protein
LCKJJHDB_00736	gene	1524	menE_1			
LCKJJHDB_00736	CDS	1524	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
LCKJJHDB_00737	gene	864				
LCKJJHDB_00737	CDS	864				hypothetical protein
LCKJJHDB_00738	gene	2364	pflB			
LCKJJHDB_00738	CDS	2364	pflB	2.3.1.54		Formate acetyltransferase
LCKJJHDB_00739	gene	654	coaE			
LCKJJHDB_00739	CDS	654	coaE	2.7.1.24		Dephospho-CoA kinase
LCKJJHDB_00740	gene	1128	mdtG			
LCKJJHDB_00740	CDS	1128	mdtG			Multidrug resistance protein MdtG
LCKJJHDB_00741	gene	147	rpmGA_2			
LCKJJHDB_00741	CDS	147	rpmGA_2			50S ribosomal protein L33 1
LCKJJHDB_00742	gene	1263	ftsW_1			
LCKJJHDB_00742	CDS	1263	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
LCKJJHDB_00743	gene	3414	pycA			
LCKJJHDB_00743	CDS	3414	pycA	6.4.1.1		Pyruvate carboxylase
LCKJJHDB_00744	gene	1326	prpC			
LCKJJHDB_00744	CDS	1326	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
LCKJJHDB_00745	gene	2547	citB			
LCKJJHDB_00745	CDS	2547	citB	4.2.1.-	COG1048	Aconitate/2-methylaconitate hydratase
LCKJJHDB_00746	gene	1239	icd			
LCKJJHDB_00746	CDS	1239	icd	1.1.1.42		Isocitrate dehydrogenase [NADP]
LCKJJHDB_00747	gene	600	clpP_1			
LCKJJHDB_00747	CDS	600	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
LCKJJHDB_00748	gene	531				
LCKJJHDB_00748	CDS	531				hypothetical protein
LCKJJHDB_00749	gene	399	spxA_2			
LCKJJHDB_00749	CDS	399	spxA_2		COG1393	Regulatory protein Spx
LCKJJHDB_00750	gene	117				
LCKJJHDB_00750	CDS	117				hypothetical protein
LCKJJHDB_00751	gene	969				
LCKJJHDB_00751	CDS	969				hypothetical protein
LCKJJHDB_00752	gene	198				
LCKJJHDB_00752	CDS	198				hypothetical protein
LCKJJHDB_00753	gene	2757	yloB			
LCKJJHDB_00753	CDS	2757	yloB	7.2.2.10	COG0474	Calcium-transporting ATPase
LCKJJHDB_00754	gene	1032				
LCKJJHDB_00754	CDS	1032				hypothetical protein
LCKJJHDB_00755	gene	1065	icaA			
LCKJJHDB_00755	CDS	1065	icaA	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
LCKJJHDB_00756	gene	948				
LCKJJHDB_00756	CDS	948			COG2826	IS30 family transposase IS1239
LCKJJHDB_00757	gene	831	icaB			
LCKJJHDB_00757	CDS	831	icaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
LCKJJHDB_00758	gene	246				
LCKJJHDB_00758	CDS	246				hypothetical protein
LCKJJHDB_00759	gene	1011				
LCKJJHDB_00759	CDS	1011				hypothetical protein
LCKJJHDB_00760	gene	462				
LCKJJHDB_00760	CDS	462				hypothetical protein
LCKJJHDB_00761	gene	909	brnQ			
LCKJJHDB_00761	CDS	909	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
LCKJJHDB_00762	gene	273	yjdJ			
LCKJJHDB_00762	CDS	273	yjdJ		COG2388	putative protein YjdJ
LCKJJHDB_00763	gene	273				
LCKJJHDB_00763	CDS	273				hypothetical protein
LCKJJHDB_00764	gene	774	dtd3			
