locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCMIPHHC_00464	gene	76				
PCMIPHHC_00464	tRNA	76				tRNA-Trp(cca)
PCMIPHHC_00465	gene	198	secE			
PCMIPHHC_00465	CDS	198	secE			Protein translocase subunit SecE
PCMIPHHC_00466	gene	1062	nusG			
PCMIPHHC_00466	CDS	1062	nusG		COG0250	Transcription termination/antitermination protein NusG
PCMIPHHC_00467	gene	426	rplK			
PCMIPHHC_00467	CDS	426	rplK		COG0080	50S ribosomal protein L11
PCMIPHHC_00468	gene	702	rplA			
PCMIPHHC_00468	CDS	702	rplA		COG0081	50S ribosomal protein L1
PCMIPHHC_00469	gene	540	rplJ			
PCMIPHHC_00469	CDS	540	rplJ		COG0244	50S ribosomal protein L10
PCMIPHHC_00470	gene	387	rplL			
PCMIPHHC_00470	CDS	387	rplL		COG0222	50S ribosomal protein L7/L12
PCMIPHHC_00471	gene	3792	rpoB			
PCMIPHHC_00471	CDS	3792	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
PCMIPHHC_00472	gene	5073	rpoC			
PCMIPHHC_00472	CDS	5073	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
PCMIPHHC_00473	gene	1845	dppA_1			
PCMIPHHC_00473	CDS	1845	dppA_1		COG0747	Periplasmic dipeptide transport protein
PCMIPHHC_00474	gene	2529	dnaE2			
PCMIPHHC_00474	CDS	2529	dnaE2	2.7.7.7		Error-prone DNA polymerase
PCMIPHHC_00475	gene	846	rluD			
PCMIPHHC_00475	CDS	846	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
PCMIPHHC_00476	gene	561	lspA			
PCMIPHHC_00476	CDS	561	lspA	3.4.23.36		Lipoprotein signal peptidase
PCMIPHHC_00477	gene	849	cheR			
PCMIPHHC_00477	CDS	849	cheR	2.1.1.80		Chemotaxis protein methyltransferase
PCMIPHHC_00478	gene	717				
PCMIPHHC_00478	CDS	717				hypothetical protein
PCMIPHHC_00479	gene	762				
PCMIPHHC_00479	CDS	762			COG0217	putative transcriptional regulatory protein
PCMIPHHC_00480	gene	1338				
PCMIPHHC_00480	CDS	1338				hypothetical protein
PCMIPHHC_00481	gene	369	phoP_1			
PCMIPHHC_00481	CDS	369	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
PCMIPHHC_00482	gene	594				
PCMIPHHC_00482	CDS	594				hypothetical protein
PCMIPHHC_00483	gene	897				
PCMIPHHC_00483	CDS	897				hypothetical protein
PCMIPHHC_00484	gene	630				
PCMIPHHC_00484	CDS	630				hypothetical protein
PCMIPHHC_00485	gene	567	pdxT			
PCMIPHHC_00485	CDS	567	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
PCMIPHHC_00486	gene	882	pdxS			
PCMIPHHC_00486	CDS	882	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
PCMIPHHC_00487	gene	1296				
PCMIPHHC_00487	CDS	1296				hypothetical protein
PCMIPHHC_00488	gene	89				
PCMIPHHC_00488	tRNA	89				tRNA-Ser(tga)
PCMIPHHC_00489	gene	1254				
PCMIPHHC_00489	CDS	1254				hypothetical protein
PCMIPHHC_00490	gene	1203	omp-alpha_1			
PCMIPHHC_00490	CDS	1203	omp-alpha_1			Outer membrane protein alpha
PCMIPHHC_00491	gene	1206	tyrS			
PCMIPHHC_00491	CDS	1206	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
PCMIPHHC_00492	gene	204	secG			
PCMIPHHC_00492	CDS	204	secG			Protein-export membrane protein SecG
PCMIPHHC_00493	gene	2751	uvrA			
PCMIPHHC_00493	CDS	2751	uvrA		COG0178	UvrABC system protein A
PCMIPHHC_00494	gene	1149				
PCMIPHHC_00494	CDS	1149				hypothetical protein
PCMIPHHC_00495	gene	75				
PCMIPHHC_00495	tRNA	75				tRNA-Gly(gcc)
PCMIPHHC_00496	gene	87				
PCMIPHHC_00496	tRNA	87				tRNA-Leu(tag)
PCMIPHHC_00497	gene	76				
PCMIPHHC_00497	tRNA	76				tRNA-Lys(ttt)
PCMIPHHC_00498	gene	4248				
PCMIPHHC_00498	CDS	4248				hypothetical protein
PCMIPHHC_00499	gene	708	tauB			
PCMIPHHC_00499	CDS	708	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
PCMIPHHC_00500	gene	951	thiY			
PCMIPHHC_00500	CDS	951	thiY		COG0715	Formylaminopyrimidine-binding protein
PCMIPHHC_00501	gene	753	ribX			
PCMIPHHC_00501	CDS	753	ribX			Riboflavin transport system permease protein RibX
PCMIPHHC_00502	gene	285				
PCMIPHHC_00502	CDS	285				hypothetical protein
PCMIPHHC_00503	gene	309	sufT			
PCMIPHHC_00503	CDS	309	sufT			Fe-S protein maturation auxiliary factor SufT
PCMIPHHC_00504	gene	849	prmC			
PCMIPHHC_00504	CDS	849	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
PCMIPHHC_00505	gene	480				
PCMIPHHC_00505	CDS	480				hypothetical protein
PCMIPHHC_00506	gene	735	cobB			
PCMIPHHC_00506	CDS	735	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
PCMIPHHC_00507	gene	606				
PCMIPHHC_00507	CDS	606				hypothetical protein
PCMIPHHC_00508	gene	987	trpS			
PCMIPHHC_00508	CDS	987	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
PCMIPHHC_00509	gene	690	scpA			
PCMIPHHC_00509	CDS	690	scpA			Segregation and condensation protein A
PCMIPHHC_00510	gene	504	scpB			
PCMIPHHC_00510	CDS	504	scpB		COG1386	Segregation and condensation protein B
PCMIPHHC_00511	gene	1257				
PCMIPHHC_00511	CDS	1257				hypothetical protein
PCMIPHHC_00512	gene	561	polC_1			
PCMIPHHC_00512	CDS	561	polC_1	2.7.7.7		DNA polymerase III PolC-type
PCMIPHHC_00513	gene	855				
PCMIPHHC_00513	CDS	855				hypothetical protein
PCMIPHHC_00514	gene	993	oppD_5			
PCMIPHHC_00514	CDS	993	oppD_5		COG0444	Oligopeptide transport ATP-binding protein OppD
PCMIPHHC_00515	gene	489				
PCMIPHHC_00515	CDS	489				hypothetical protein
PCMIPHHC_00516	gene	1155	oppF_3			
PCMIPHHC_00516	CDS	1155	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
PCMIPHHC_00517	gene	1005	dppD			
PCMIPHHC_00517	CDS	1005	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
PCMIPHHC_00518	gene	942	gsiD			
PCMIPHHC_00518	CDS	942	gsiD		COG1173	Glutathione transport system permease protein GsiD
PCMIPHHC_00519	gene	1038	dppB_1			
PCMIPHHC_00519	CDS	1038	dppB_1		COG0601	Dipeptide transport system permease protein DppB
PCMIPHHC_00520	gene	356	ssrA			
PCMIPHHC_00520	tmRNA	356	ssrA			transfer-messenger RNA, SsrA
PCMIPHHC_00521	gene	279	groS			
PCMIPHHC_00521	CDS	279	groS		COG0234	10 kDa chaperonin
PCMIPHHC_00522	gene	1617	groL			
PCMIPHHC_00522	CDS	1617	groL			60 kDa chaperonin
PCMIPHHC_00523	gene	198				
PCMIPHHC_00523	CDS	198				hypothetical protein
PCMIPHHC_00524	gene	1800	ymdB			
PCMIPHHC_00524	CDS	1800	ymdB	3.1.1.106		O-acetyl-ADP-ribose deacetylase
PCMIPHHC_00525	gene	930	galE1			
PCMIPHHC_00525	CDS	930	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
PCMIPHHC_00526	gene	519	mntR			
PCMIPHHC_00526	CDS	519	mntR			HTH-type transcriptional regulator MntR
PCMIPHHC_00527	gene	579	tmung			
PCMIPHHC_00527	CDS	579	tmung	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
PCMIPHHC_00528	gene	375				
PCMIPHHC_00528	CDS	375				hypothetical protein
PCMIPHHC_00529	gene	1506	comM			
PCMIPHHC_00529	CDS	1506	comM		COG0606	Competence protein ComM
PCMIPHHC_00530	gene	1734	proS			
PCMIPHHC_00530	CDS	1734	proS	6.1.1.15		Proline--tRNA ligase
PCMIPHHC_00531	gene	912				
PCMIPHHC_00531	CDS	912				hypothetical protein
PCMIPHHC_00532	gene	1056				
PCMIPHHC_00532	CDS	1056				hypothetical protein
PCMIPHHC_00533	gene	615				
PCMIPHHC_00533	CDS	615				hypothetical protein
PCMIPHHC_00534	gene	195				
PCMIPHHC_00534	CDS	195				hypothetical protein
PCMIPHHC_00535	gene	930				
PCMIPHHC_00535	CDS	930				hypothetical protein
PCMIPHHC_00536	gene	1077	mnmA			
PCMIPHHC_00536	CDS	1077	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
PCMIPHHC_00537	gene	531	hslV			
PCMIPHHC_00537	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
PCMIPHHC_00538	gene	1392	hslU			
PCMIPHHC_00538	CDS	1392	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
PCMIPHHC_00539	gene	630				
PCMIPHHC_00539	CDS	630				hypothetical protein
PCMIPHHC_00540	gene	765	rsmJ			
PCMIPHHC_00540	CDS	765	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
PCMIPHHC_00541	gene	918	miaA			
PCMIPHHC_00541	CDS	918	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
PCMIPHHC_00542	gene	273	hfq			
PCMIPHHC_00542	CDS	273	hfq		COG1923	RNA-binding protein Hfq
PCMIPHHC_00543	gene	1221	hflX			
PCMIPHHC_00543	CDS	1221	hflX		COG2262	GTPase HflX
PCMIPHHC_00544	gene	942	fmt			
PCMIPHHC_00544	CDS	942	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
PCMIPHHC_00545	gene	213				
PCMIPHHC_00545	CDS	213				hypothetical protein
PCMIPHHC_00546	gene	1170	oppF_4			
PCMIPHHC_00546	CDS	1170	oppF_4		COG4608	Oligopeptide transport ATP-binding protein OppF
PCMIPHHC_00547	gene	1740				
PCMIPHHC_00547	CDS	1740			COG0747	putative ABC transporter-binding protein
PCMIPHHC_00548	gene	966	gsiC_3			
PCMIPHHC_00548	CDS	966	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
PCMIPHHC_00549	gene	1551				
PCMIPHHC_00549	CDS	1551				hypothetical protein
PCMIPHHC_00550	gene	582	sigH			
PCMIPHHC_00550	CDS	582	sigH		COG1595	RNA polymerase sigma-H factor
PCMIPHHC_00551	gene	618				
PCMIPHHC_00551	CDS	618				hypothetical protein
PCMIPHHC_00552	gene	585				
PCMIPHHC_00552	CDS	585				hypothetical protein
PCMIPHHC_00553	gene	2277	smc_1			
PCMIPHHC_00553	CDS	2277	smc_1			Chromosome partition protein Smc
PCMIPHHC_00554	gene	855	czcD			
PCMIPHHC_00554	CDS	855	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
PCMIPHHC_00555	gene	1269	trpB_2			
PCMIPHHC_00555	CDS	1269	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
PCMIPHHC_00556	gene	819	ttdA			
PCMIPHHC_00556	CDS	819	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
PCMIPHHC_00557	gene	495	fumB			
PCMIPHHC_00557	CDS	495	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
PCMIPHHC_00558	gene	1131				
PCMIPHHC_00558	CDS	1131		1.1.1.38		NAD-dependent malic enzyme
PCMIPHHC_00559	gene	1239				
PCMIPHHC_00559	CDS	1239				hypothetical protein
PCMIPHHC_00560	gene	735	lnrL_2			
PCMIPHHC_00560	CDS	735	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
PCMIPHHC_00561	gene	846	thrB			
PCMIPHHC_00561	CDS	846	thrB	2.7.1.39	COG0083	Homoserine kinase
PCMIPHHC_00562	gene	1041	thrC			
PCMIPHHC_00562	CDS	1041	thrC	4.2.3.1	COG0498	Threonine synthase
PCMIPHHC_00563	gene	2163	pyrH_1			
PCMIPHHC_00563	CDS	2163	pyrH_1			Uridylate kinase
PCMIPHHC_00564	gene	1746	ilvB			
PCMIPHHC_00564	CDS	1746	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
PCMIPHHC_00565	gene	516	ilvH			
PCMIPHHC_00565	CDS	516	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
PCMIPHHC_00566	gene	1011	ilvC			
PCMIPHHC_00566	CDS	1011	ilvC	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
PCMIPHHC_00567	gene	1665	ilvD			
PCMIPHHC_00567	CDS	1665	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
PCMIPHHC_00568	gene	1617	cimA			
PCMIPHHC_00568	CDS	1617	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
PCMIPHHC_00569	gene	1542	leuA			
PCMIPHHC_00569	CDS	1542	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
PCMIPHHC_00570	gene	1254	dmdA			
PCMIPHHC_00570	CDS	1254	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
PCMIPHHC_00571	gene	498	DmdB_2			
PCMIPHHC_00571	CDS	498	DmdB_2	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
PCMIPHHC_00572	gene	1065	leuB			
PCMIPHHC_00572	CDS	1065	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
PCMIPHHC_00573	gene	3300	carB			
PCMIPHHC_00573	CDS	3300	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
PCMIPHHC_00574	gene	1179	carA			
PCMIPHHC_00574	CDS	1179	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
PCMIPHHC_00575	gene	732				
PCMIPHHC_00575	CDS	732				hypothetical protein
PCMIPHHC_00576	gene	549				
PCMIPHHC_00576	CDS	549				hypothetical protein
PCMIPHHC_00577	gene	1056	corA			
PCMIPHHC_00577	CDS	1056	corA		COG0598	Cobalt/magnesium transport protein CorA
PCMIPHHC_00578	gene	540				
PCMIPHHC_00578	CDS	540				hypothetical protein
PCMIPHHC_00579	gene	552				
PCMIPHHC_00579	CDS	552				hypothetical protein
PCMIPHHC_00580	gene	1380				
PCMIPHHC_00580	CDS	1380				hypothetical protein
PCMIPHHC_00581	gene	462				
PCMIPHHC_00581	CDS	462				hypothetical protein
PCMIPHHC_00582	gene	669	sfsA			
PCMIPHHC_00582	CDS	669	sfsA		COG1489	Sugar fermentation stimulation protein A
PCMIPHHC_00583	gene	195				
PCMIPHHC_00583	CDS	195				hypothetical protein
PCMIPHHC_00584	gene	414	cymR_1			
PCMIPHHC_00584	CDS	414	cymR_1			HTH-type transcriptional regulator CymR
PCMIPHHC_00585	gene	1665				
PCMIPHHC_00585	CDS	1665				hypothetical protein
PCMIPHHC_00586	gene	657				
PCMIPHHC_00586	CDS	657				hypothetical protein
PCMIPHHC_00587	gene	885	ftsY			
PCMIPHHC_00587	CDS	885	ftsY		COG0552	Signal recognition particle receptor FtsY
PCMIPHHC_00588	gene	1380				
PCMIPHHC_00588	CDS	1380				hypothetical protein
PCMIPHHC_00589	gene	1152	epsN			
PCMIPHHC_00589	CDS	1152	epsN	2.6.1.-	COG0399	Putative pyridoxal phosphate-dependent aminotransferase EpsN
PCMIPHHC_00590	gene	1464	lnt			
PCMIPHHC_00590	CDS	1464	lnt	2.3.1.269		Apolipoprotein N-acyltransferase
PCMIPHHC_00591	gene	1008	queA			
PCMIPHHC_00591	CDS	1008	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
PCMIPHHC_00592	gene	498	ruvC			
PCMIPHHC_00592	CDS	498	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
PCMIPHHC_00593	gene	4104	polC_2			
PCMIPHHC_00593	CDS	4104	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
PCMIPHHC_00594	gene	540				
PCMIPHHC_00594	CDS	540				hypothetical protein
PCMIPHHC_00595	gene	768	proC			
PCMIPHHC_00595	CDS	768	proC	1.5.1.2		Pyrroline-5-carboxylate reductase
PCMIPHHC_00596	gene	76				
PCMIPHHC_00596	tRNA	76				tRNA-Thr(cgt)
PCMIPHHC_00597	gene	1224	tilS			
PCMIPHHC_00597	CDS	1224	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
PCMIPHHC_00598	gene	1833	ftsH			
PCMIPHHC_00598	CDS	1833	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
PCMIPHHC_00599	gene	423				
PCMIPHHC_00599	CDS	423				hypothetical protein
PCMIPHHC_00600	gene	1461				
PCMIPHHC_00600	CDS	1461				hypothetical protein
PCMIPHHC_00601	gene	1305	wbpA			
PCMIPHHC_00601	CDS	1305	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
PCMIPHHC_00602	gene	708	glpG			
PCMIPHHC_00602	CDS	708	glpG	3.4.21.105		Rhomboid protease GlpG
PCMIPHHC_00603	gene	1062	iolX			
PCMIPHHC_00603	CDS	1062	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
PCMIPHHC_00604	gene	906	eamA			
PCMIPHHC_00604	CDS	906	eamA		COG0697	putative amino-acid metabolite efflux pump
PCMIPHHC_00605	gene	1638				
PCMIPHHC_00605	CDS	1638		3.6.1.1		Cobalt-dependent inorganic pyrophosphatase
PCMIPHHC_00606	gene	1008	mreB			
PCMIPHHC_00606	CDS	1008	mreB		COG1077	Cell shape-determining protein MreB
PCMIPHHC_00607	gene	177				
PCMIPHHC_00607	CDS	177				hypothetical protein
PCMIPHHC_00608	gene	480				
PCMIPHHC_00608	CDS	480				hypothetical protein
PCMIPHHC_00609	gene	345				
PCMIPHHC_00609	CDS	345				hypothetical protein
PCMIPHHC_00610	gene	1674	mrdA			
PCMIPHHC_00610	CDS	1674	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
PCMIPHHC_00611	gene	729	glnQ			
PCMIPHHC_00611	CDS	729	glnQ			Glutamine transport ATP-binding protein GlnQ
PCMIPHHC_00612	gene	651	yecS			
PCMIPHHC_00612	CDS	651	yecS		COG0765	L-cystine transport system permease protein YecS
PCMIPHHC_00613	gene	741	artJ			
PCMIPHHC_00613	CDS	741	artJ		COG0834	ABC transporter arginine-binding protein 1
PCMIPHHC_00614	gene	1317	pbuG			
PCMIPHHC_00614	CDS	1317	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
PCMIPHHC_00615	gene	1260				
PCMIPHHC_00615	CDS	1260				hypothetical protein
PCMIPHHC_00616	gene	1263				
PCMIPHHC_00616	CDS	1263				hypothetical protein
PCMIPHHC_00617	gene	453				
PCMIPHHC_00617	CDS	453				hypothetical protein
PCMIPHHC_00618	gene	1638				
PCMIPHHC_00618	CDS	1638				hypothetical protein
PCMIPHHC_00619	gene	1641				
PCMIPHHC_00619	CDS	1641				hypothetical protein
PCMIPHHC_00620	gene	1344				
PCMIPHHC_00620	CDS	1344				hypothetical protein
PCMIPHHC_00621	gene	309				
PCMIPHHC_00621	CDS	309				hypothetical protein
PCMIPHHC_00622	gene	456				
PCMIPHHC_00622	CDS	456				hypothetical protein
PCMIPHHC_00623	gene	387	rpsF			
PCMIPHHC_00623	CDS	387	rpsF		COG0360	30S ribosomal protein S6
PCMIPHHC_00624	gene	426	ssb			
PCMIPHHC_00624	CDS	426	ssb		COG0629	Single-stranded DNA-binding protein
PCMIPHHC_00625	gene	228	rpsR			
PCMIPHHC_00625	CDS	228	rpsR			30S ribosomal protein S18
PCMIPHHC_00626	gene	348				
PCMIPHHC_00626	CDS	348				hypothetical protein
PCMIPHHC_00627	gene	876	gloB_1			
PCMIPHHC_00627	CDS	876	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
PCMIPHHC_00628	gene	711				
PCMIPHHC_00628	CDS	711				queuosine precursor transporter
PCMIPHHC_00629	gene	1092	gtf3			
PCMIPHHC_00629	CDS	1092	gtf3	2.4.1.-		Glucosyltransferase 3
PCMIPHHC_00630	gene	1125	wbpI			
PCMIPHHC_00630	CDS	1125	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
PCMIPHHC_00631	gene	411				
PCMIPHHC_00631	CDS	411				hypothetical protein
PCMIPHHC_00632	gene	351				
PCMIPHHC_00632	CDS	351				hypothetical protein
PCMIPHHC_00633	gene	1134				
PCMIPHHC_00633	CDS	1134				hypothetical protein
PCMIPHHC_00634	gene	1398				
PCMIPHHC_00634	CDS	1398				hypothetical protein
PCMIPHHC_00635	gene	3798				
PCMIPHHC_00635	CDS	3798				hypothetical protein
PCMIPHHC_00636	gene	1194	tuaC			
PCMIPHHC_00636	CDS	1194	tuaC	2.4.-.-	COG0438	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
PCMIPHHC_00637	gene	1440				
PCMIPHHC_00637	CDS	1440				hypothetical protein
PCMIPHHC_00638	gene	858				
PCMIPHHC_00638	CDS	858				hypothetical protein
PCMIPHHC_00639	gene	1167	mshA_1			
PCMIPHHC_00639	CDS	1167	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PCMIPHHC_00640	gene	1047	mshA_2			
PCMIPHHC_00640	CDS	1047	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PCMIPHHC_00641	gene	1152				
PCMIPHHC_00641	CDS	1152				hypothetical protein
PCMIPHHC_00642	gene	1146				
PCMIPHHC_00642	CDS	1146				hypothetical protein
PCMIPHHC_00643	gene	1176	mshA_3			
PCMIPHHC_00643	CDS	1176	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PCMIPHHC_00644	gene	1062				
PCMIPHHC_00644	CDS	1062				hypothetical protein
PCMIPHHC_00645	gene	1257				
PCMIPHHC_00645	CDS	1257				hypothetical protein
PCMIPHHC_00646	gene	1041				
PCMIPHHC_00646	CDS	1041		5.1.3.2	COG1088	UDP-glucose 4-epimerase
PCMIPHHC_00647	gene	1305				
PCMIPHHC_00647	CDS	1305				hypothetical protein
PCMIPHHC_00648	gene	1227				
PCMIPHHC_00648	CDS	1227				hypothetical protein
PCMIPHHC_00649	gene	411				
PCMIPHHC_00649	CDS	411				hypothetical protein
PCMIPHHC_00650	gene	363				
PCMIPHHC_00650	CDS	363				hypothetical protein
PCMIPHHC_00651	gene	234				
PCMIPHHC_00651	CDS	234				hypothetical protein
PCMIPHHC_00652	gene	210				
PCMIPHHC_00652	CDS	210				hypothetical protein
PCMIPHHC_00653	gene	126				
PCMIPHHC_00653	CDS	126				hypothetical protein
PCMIPHHC_00654	gene	2979				
PCMIPHHC_00654	CDS	2979				hypothetical protein
PCMIPHHC_00655	gene	1203				
PCMIPHHC_00655	CDS	1203				hypothetical protein
PCMIPHHC_00656	gene	606	yihX			
PCMIPHHC_00656	CDS	606	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
PCMIPHHC_00657	gene	624				
PCMIPHHC_00657	CDS	624				hypothetical protein
PCMIPHHC_00658	gene	798				
PCMIPHHC_00658	CDS	798				hypothetical protein
PCMIPHHC_00659	gene	1407				
PCMIPHHC_00659	CDS	1407				hypothetical protein
PCMIPHHC_00660	gene	1923				
PCMIPHHC_00660	CDS	1923				hypothetical protein
PCMIPHHC_00661	gene	846	nadE_1			
PCMIPHHC_00661	CDS	846	nadE_1	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
PCMIPHHC_00662	gene	531				
PCMIPHHC_00662	CDS	531				hypothetical protein
PCMIPHHC_00663	gene	483	ispF			
PCMIPHHC_00663	CDS	483	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
PCMIPHHC_00664	gene	399				
PCMIPHHC_00664	CDS	399				hypothetical protein
PCMIPHHC_00665	gene	489				
PCMIPHHC_00665	CDS	489				hypothetical protein
PCMIPHHC_00666	gene	735				
PCMIPHHC_00666	CDS	735				hypothetical protein
PCMIPHHC_00667	gene	807	yidA			
PCMIPHHC_00667	CDS	807	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
PCMIPHHC_00668	gene	861	clsA			
PCMIPHHC_00668	CDS	861	clsA	2.7.8.-		Cardiolipin synthase A
PCMIPHHC_00669	gene	1332	miaB_2			
PCMIPHHC_00669	CDS	1332	miaB_2	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
PCMIPHHC_00670	gene	882	speE			
PCMIPHHC_00670	CDS	882	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
PCMIPHHC_00671	gene	393	speH			
PCMIPHHC_00671	CDS	393	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
PCMIPHHC_00672	gene	567	puuR			
PCMIPHHC_00672	CDS	567	puuR			HTH-type transcriptional regulator PuuR
PCMIPHHC_00673	gene	513	rbr2			
PCMIPHHC_00673	CDS	513	rbr2	1.11.1.1	COG1592	Rubrerythrin-2
PCMIPHHC_00674	gene	396				
PCMIPHHC_00674	CDS	396		1.15.1.2	COG2033	Putative superoxide reductase
PCMIPHHC_00675	gene	162	rd			
PCMIPHHC_00675	CDS	162	rd	1.-.-.-	COG1773	Rubredoxin
PCMIPHHC_00676	gene	792	flA			
PCMIPHHC_00676	CDS	792	flA	2.5.1.63	COG1912	5'-fluoro-5'-deoxy-adenosine synthase
PCMIPHHC_00677	gene	930				
PCMIPHHC_00677	CDS	930				hypothetical protein
PCMIPHHC_00678	gene	246	acpP_2			
PCMIPHHC_00678	CDS	246	acpP_2		COG0236	Acyl carrier protein
PCMIPHHC_00679	gene	1569				
PCMIPHHC_00679	CDS	1569				hypothetical protein
PCMIPHHC_00680	gene	432				
PCMIPHHC_00680	CDS	432				hypothetical protein
PCMIPHHC_00681	gene	843	cysK			
PCMIPHHC_00681	CDS	843	cysK	2.5.1.47		Cysteine synthase
PCMIPHHC_00682	gene	663	cysE			
PCMIPHHC_00682	CDS	663	cysE	2.3.1.30		Serine acetyltransferase
PCMIPHHC_00683	gene	771	ycfH			
PCMIPHHC_00683	CDS	771	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
PCMIPHHC_00684	gene	1134	wbpE			
PCMIPHHC_00684	CDS	1134	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
PCMIPHHC_00685	gene	600				
PCMIPHHC_00685	CDS	600				hypothetical protein
PCMIPHHC_00686	gene	471				
PCMIPHHC_00686	CDS	471				hypothetical protein
PCMIPHHC_00687	gene	915				
PCMIPHHC_00687	CDS	915				hypothetical protein
PCMIPHHC_00688	gene	1944				
PCMIPHHC_00688	CDS	1944				hypothetical protein
PCMIPHHC_00689	gene	675				
PCMIPHHC_00689	CDS	675				hypothetical protein
PCMIPHHC_00690	gene	1647				
PCMIPHHC_00690	CDS	1647				hypothetical protein
PCMIPHHC_00691	gene	150	flgE			
PCMIPHHC_00691	CDS	150	flgE		COG1749	Flagellar hook protein FlgE
PCMIPHHC_00692	gene	204	swrD			
PCMIPHHC_00692	CDS	204	swrD		COG1582	Swarming motility protein SwrD
PCMIPHHC_00693	gene	789	pomA			
PCMIPHHC_00693	CDS	789	pomA		COG1291	Chemotaxis protein PomA
PCMIPHHC_00694	gene	867				
PCMIPHHC_00694	CDS	867				hypothetical protein
PCMIPHHC_00695	gene	510				
PCMIPHHC_00695	CDS	510				hypothetical protein
PCMIPHHC_00696	gene	987	fliM			
